as_of,code,name,market_cap_hkd,index_code,inclusion_date,execution_id,data_available,history_ok,average_daily_amount_hkd,liquidity_ok,trading_at_review,eligible,selected,effective_from,factors_complete,trading_at_signal,ready_for_scoring
2026-06-30,00179.HK,德昌电机控股,18137000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,229932375.5,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01199.HK,中远海运港口,17995000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,18344728.025,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02602.HK,万物云,17614000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,46271893.13333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01783.HK,晋景新能,17538000000.0,HSCI.HK,2025-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,48617573.25,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09985.HK,卫龙美味,17480000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,38332224.983333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01357.HK,美图公司,17198000000.0,HSCI.HK,2017-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,481969207.3333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03900.HK,绿城中国,17168000000.0,HSCI.HK,2007-03-12,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,104842929.76666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00010.HK,恒隆集团,17129000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,13579460.620833334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01860.HK,汇量科技,17065000000.0,HSCI.HK,2019-03-11,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,294174188.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00014.HK,希慎兴业,16966000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,47357105.75,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03330.HK,灵宝黄金,16954000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,431676110.26666665,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00317.HK,中船防务,16891000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,43902270.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00512.HK,远大医药,16683000000.000002,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,32737161.566666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03933.HK,联邦制药,16633000000.000002,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,69651906.91666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00817.HK,中国金茂,16619999999.999998,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87984637.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09688.HK,再鼎医药,16453000000.0,HSCI.HK,2020-12-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,199344375.43333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02356.HK,大新银行集团,16265000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,15430008.858333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02232.HK,晶苑国际,16147000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19435861.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02419.HK,德康农牧,15975000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,61397772.85,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00017.HK,新世界发展,15930000000.000002,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,52427150.5,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06098.HK,碧桂园服务,15836000000.000002,HSCI.HK,2018-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,41312739.233333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02276.HK,康耐特光学,15656000000.0,HSCI.HK,2025-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,110327295.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03918.HK,金界控股,15613000000.0,HSCI.HK,2018-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,12850726.470833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03899.HK,中集安瑞科,15182000000.0,HSCI.HK,2013-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,49647239.61666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06060.HK,众安在线,15163000000.0,HSCI.HK,2017-12-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,121285609.33333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01833.HK,平安好医生,15087000000.0,HSCI.HK,2018-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,95344974.61666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01196.HK,伟禄科技股份,14928000000.0,HSCI.HK,2016-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19673012.45,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02038.HK,富智康集团,14783000000.000002,HSCI.HK,2005-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,29470325.1,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00013.HK,和黄医药,14638000000.0,HSCI.HK,2021-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,90985439.66666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01066.HK,威高股份,14488999999.999998,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,103974355.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09636.HK,九方智投控股,14332000000.0,HSCI.HK,2023-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,121499758.56666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06049.HK,保利物业,14254000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,30994687.983333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00956.HK,新天绿色能源,13988999999.999998,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,25552632.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02343.HK,太平洋航运,13946000000.0,HSCI.HK,2005-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39666391.38333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01060.HK,大麦娱乐,13638999999.999998,HSCI.HK,2015-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,120020886.75,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00123.HK,越秀地产,13444999999.999998,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,47321056.93333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03877.HK,中国船舶租赁,13397000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39702271.36666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00363.HK,上海实业控股,13351000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,18486993.233333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06682.HK,范式智能,13332000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,240328712.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06055.HK,中烟香港,13280000000.000002,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,57255527.833333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01277.HK,力量发展,13243000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,51565382.1,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01579.HK,颐海国际,13197000000.0,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,49526433.31666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00303.HK,VTECH HOLDINGS,13046000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,50825941.95,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00152.HK,深圳国际,13040000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,59471525.18333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00590.HK,六福集团,12999000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26366738.5,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00697.HK,首程控股,12852000000.000002,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,78570257.23333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00856.HK,伟仕佳杰,12684000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,82980315.26666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09858.HK,优然牧业,12441000000.0,HSCI.HK,2021-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,79594746.53333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06855.HK,亚盛医药,12402000000.0,HSCI.HK,2020-09-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,107235529.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01918.HK,融创中国,12379000000.0,HSCI.HK,2023-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,162548275.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02869.HK,绿城服务,12364000000.0,HSCI.HK,2017-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,16926787.016666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02314.HK,理文造纸,12327000000.0,HSCI.HK,2004-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,15179865.45,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00546.HK,阜丰集团,11860000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39802215.25,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01428.HK,耀才证券金融,11762000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,257014680.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00881.HK,中升控股,11570000000.0,HSCI.HK,2010-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,63165116.666666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01999.HK,敏华控股,11493000000.0,HSCI.HK,2010-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44798062.35,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06699.HK,时代天使,11330000000.0,HSCI.HK,2021-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,60707828.516666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03339.HK,中国龙工,11128000000.0,HSCI.HK,2007-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,20577151.9,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02128.HK,中国联塑,11045000000.0,HSCI.HK,2010-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44597940.983333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00639.HK,首钢资源,10997000000.0,HSCI.HK,2009-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,33173096.25,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02145.HK,上美股份,10853000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,48992479.03333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06110.HK,滔搏,10790000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,41608782.36666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02498.HK,速腾聚创,10765000000.0,HSCI.HK,2024-06-11,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,201572231.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09911.HK,赤子城科技,10631000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,147261943.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02669.HK,中海物业,10607000000.0,HSCI.HK,2016-03-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,36618849.05833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01681.HK,康臣药业,10587000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26947122.916666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01368.HK,特步国际,10585000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,66653533.18333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09690.HK,途虎-W,10512000000.0,HSCI.HK,2023-12-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,15168419.391666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01836.HK,九兴控股,10448000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,15993781.416666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00863.HK,OSL集团,10403000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,27223985.333333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00880.HK,澳博控股,10369000000.0,HSCI.HK,2009-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19328991.1,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01686.HK,新意网集团,10279000000.0,HSCI.HK,2018-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,42031217.03333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02155.HK,森松国际,9751000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,74746653.63333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00336.HK,华宝国际,9718000000.0,HSCI.HK,2007-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,22362966.941666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00826.HK,天工国际,9674000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,96160361.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01030.HK,新城发展,9661000000.0,HSCI.HK,2013-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,45138994.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01114.HK,BRILLIANCE CHI,9636000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,66447633.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01316.HK,耐世特,9562000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,61065440.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01811.HK,中广核新能源,9223000000.0,HSCI.HK,2015-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,22818221.583333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03306.HK,江南布衣,9183000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,20824198.516666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01883.HK,中信国际电讯,9141000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,11501809.958333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00297.HK,中化化肥,8991000000.0,HSCI.HK,2006-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,52871339.083333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02666.HK,环球医疗,8943000000.0,HSCI.HK,2016-03-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,22259299.575,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06808.HK,高鑫零售,8873000000.0,HSCI.HK,2012-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,21138767.345833335,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00165.HK,中国光大控股,8780000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44058219.05,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00467.HK,联合能源集团,8724000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34545619.333333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01361.HK,361度,8714000000.0,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,67102238.8,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01952.HK,云顶新耀,8669000000.0,HSCI.HK,2021-03-15,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,104406462.25,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01310.HK,香港宽频,8666000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,20260646.116666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00506.HK,中国食品,8643000000.0,HSCI.HK,2025-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,13301638.141666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02171.HK,科济药业-B,8592000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,131283111.5,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01907.HK,中国旭阳集团,8552000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,80870075.86666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02858.HK,易鑫集团,8506999999.999999,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,31468601.566666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02285.HK,泉峰控股,8483000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,17156002.94375,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06666.HK,恒大物业,8323999999.999999,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,56419227.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03380.HK,龙光集团,8244000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,25477876.041666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02556.HK,迈富时,8198000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,220979819.1,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01478.HK,丘钛科技,8197000000.0,HSCI.HK,2017-09-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,63442730.9,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06069.HK,盛业,8125000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,49928006.05833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00667.HK,中国东方教育,8119000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,23772069.025,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00081.HK,中国海外宏洋集团,7937000000.0,HSCI.HK,2012-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,21720226.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00354.HK,中国软件国际,7923000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,127510200.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01117.HK,现代牧业,7756999999.999999,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,22773383.041666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00460.HK,四环医药,7744000000.0,HSCI.HK,2016-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34546033.233333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00990.HK,至源控股,7548999999.999999,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,27358254.466666665,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02233.HK,西部水泥,7538000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,59531250.333333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01313.HK,华润建材科技,7192000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19990550.291666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02186.HK,绿叶制药,7190000000.000001,HSCI.HK,2014-12-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87938941.45,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00200.HK,新濠国际发展,7120999999.999999,HSCI.HK,2005-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,18191628.916666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03633.HK,中裕能源,7063000000.0,HSCI.HK,2019-03-11,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,11178777.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02157.HK,乐普生物,7019000000.0,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,55734260.35,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00570.HK,中国中药,6798000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,21388333.825,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09699.HK,顺丰同城,6697000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,30466080.875,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02555.HK,茶百道,6679000000.000001,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,18330699.975,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00345.HK,VITASOY INT'L,6597000000.0,HSCI.HK,2016-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,11799701.970833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01112.HK,H&H国际控股,6572000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26694875.333333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00975.HK,MONGOL MINING,6434000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26046153.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01302.HK,先健科技,6392000000.0,HSCI.HK,2015-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,57124844.266666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02005.HK,石四药集团,6256000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,14428531.666666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02877.HK,神威药业,6103000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,10305283.270833334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02273.HK,固生堂,6042000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,33089375.45,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00119.HK,保利置业集团,5999000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,40097754.666666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03738.HK,阜博集团,5967000000.0,HSCI.HK,2021-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,74312620.26666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01789.HK,爱康医疗,5769000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,35399956.15,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00308.HK,香港中旅,5703000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,45792987.104166664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06078.HK,海吉亚医疗,5672000000.0,HSCI.HK,2020-09-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,36088680.583333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09890.HK,贪玩,5339000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,24552304.516666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01951.HK,锦欣生殖,5329000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34172759.025,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00819.HK,天能动力,5315000000.0,HSCI.HK,2013-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,63320302.266666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01896.HK,猫眼娱乐,5183000000.0,HSCI.HK,2019-06-17,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19266428.55,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02517.HK,锅圈,5165000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,79023991.15,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02192.HK,医脉通,5040000000.0,HSCI.HK,2021-12-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,12485503.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01921.HK,达力普控股,4981000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,33067044.925,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02158.HK,医渡科技,4978000000.0,HSCI.HK,2021-06-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39990140.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00839.HK,中教控股,4789000000.0,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26025068.116666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02013.HK,微盟集团,4669000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,73038800.56666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01610.HK,中粮家佳康,4445000000.0,HSCI.HK,2017-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,28415544.75,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02255.HK,海昌海洋公园,4361000000.0,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87207066.28333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09993.HK,金辉控股,4328000000.0,HSCI.HK,2021-03-15,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,304593541.98333335,True,True,True,True,2026-07-01,True,True,True
