date,code,fwd_ret,amt_log_20,pred,is_holdout,base_score,score,target_weight,rank
2020-05-29,300548.SZ,0.28067446,-0.33309683332543905,0.6527029114221071,False,0.6527029114221071,0.6527029114221071,0.03333333333333333,2
2020-05-29,600595.SH,-0.0068027377,,0.5798007312409396,False,0.5798007312409396,0.5798007312409396,0.03333333333333333,3
2020-05-29,603688.SH,0.11596501,-0.3242100893307437,0.5693771812687155,False,0.5693771812687155,0.5693771812687155,0.03333333333333333,4
2020-05-29,002837.SZ,0.059659123,-1.7817093829565176,0.5385132643242245,False,0.5385132643242245,0.5385132643242245,0.03333333333333333,5
2020-05-29,002065.SZ,0.09377897,1.4373954446392998,0.489458881388875,False,0.489458881388875,0.489458881388875,0.03333333333333333,6
2020-05-29,300757.SZ,0.039926052,-1.378313850930732,0.4645582240560078,False,0.4645582240560078,0.4645582240560078,0.03333333333333333,7
2020-05-29,600763.SH,0.16028464,0.5374693150807587,0.4632143291532671,False,0.4632143291532671,0.4632143291532671,0.03333333333333333,8
2020-05-29,300502.SZ,0.23354232,-0.7689264889219516,0.46295075401682323,False,0.46295075401682323,0.46295075401682323,0.03333333333333333,9
2020-05-29,603160.SH,0.005224824,1.7076327193093714,0.44966457087403605,False,0.44966457087403605,0.44966457087403605,0.03333333333333333,10
2020-05-29,002487.SZ,0.11173189,-1.0035035250828497,0.44474032402188984,False,0.44474032402188984,0.44474032402188984,0.03333333333333333,11
2020-05-29,300676.SZ,0.23771036,1.4517789245986832,0.4405968572767383,False,0.4405968572767383,0.4405968572767383,0.03333333333333333,12
2020-05-29,600995.SH,-0.0013908744,-1.6770479409888033,0.4215701595146007,False,0.4215701595146007,0.4215701595146007,0.03333333333333333,13
2020-05-29,300115.SZ,0.19023788,0.8078025440512132,0.3944515442500481,False,0.3944515442500481,0.3944515442500481,0.03333333333333333,14
2020-05-29,600588.SH,0.28409708,1.1532937539279071,0.3929422032698739,False,0.3929422032698739,0.3929422032698739,0.03333333333333333,15
2020-05-29,000661.SZ,0.27741456,1.4429556418612388,0.38303497383078994,False,0.38303497383078994,0.38303497383078994,0.03333333333333333,16
2020-05-29,603338.SH,0.13546598,0.2045221073540061,0.3695684725921396,False,0.3695684725921396,0.3695684725921396,0.03333333333333333,17
2020-05-29,300142.SZ,0.19849479,1.4474599655622769,0.3557239905044645,False,0.3557239905044645,0.3557239905044645,0.03333333333333333,18
2020-05-29,002025.SZ,0.24972415,-0.2250519651648974,0.3471428646071577,False,0.3471428646071577,0.3471428646071577,0.03333333333333333,19
2020-05-29,002223.SZ,0.12215102,1.4150018738779402,0.3317231423874148,False,0.3317231423874148,0.3317231423874148,0.03333333333333333,20
2020-05-29,300442.SZ,0.16050816,-2.8716622478538714,0.3316919549944126,False,0.3316919549944126,0.3316919549944126,0.03333333333333333,21
2020-05-29,600519.SH,0.0649637,2.4051874908341233,0.3180277356937584,False,0.3180277356937584,0.3180277356937584,0.03333333333333333,22
2020-05-29,600276.SH,0.1349243,1.6932386298136741,0.31333365796138973,False,0.31333365796138973,0.31333365796138973,0.03333333333333333,23
2020-05-29,603979.SH,0.0041195154,-0.8676386432647691,0.3100960986125613,False,0.3100960986125613,0.3100960986125613,0.03333333333333333,24
2020-05-29,603233.SH,0.1208334,0.28228371925958934,0.305141234226003,False,0.305141234226003,0.305141234226003,0.03333333333333333,25
2020-05-29,603568.SH,0.014448762,-0.7543511101083966,0.2979725649017161,False,0.2979725649017161,0.2979725649017161,0.03333333333333333,26
2020-05-29,000429.SZ,0.0040984154,-2.2091471060669954,0.294746980870314,False,0.294746980870314,0.294746980870314,0.03333333333333333,27
2020-05-29,002532.SZ,0.21931589,,0.28172146791391084,False,0.28172146791391084,0.28172146791391084,0.03333333333333333,28
2020-05-29,600350.SH,0.017369628,-0.2355878301891877,0.28014998717244677,False,0.28014998717244677,0.28014998717244677,0.03333333333333333,29
2020-05-29,600183.SH,0.020614386,1.2798966030398273,0.2751618674105291,False,0.2751618674105291,0.2751618674105291,0.03333333333333333,30
2020-06-30,300757.SZ,0.2278707,-1.7127913133371657,0.4392481286094803,False,0.4392481286094803,0.4392481286094803,0.03333333333333333,1
2020-06-30,600276.SH,0.023722768,1.7640924055833207,0.4373476458488861,False,0.4373476458488861,0.4373476458488861,0.03333333333333333,2
2020-06-30,603444.SH,0.12652957,0.5957592102591754,0.39288105164118986,False,0.39288105164118986,0.39288105164118986,0.03333333333333333,3
2020-06-30,603345.SH,0.21926367,-0.1702813181426625,0.3901955297089816,False,0.3901955297089816,0.3901955297089816,0.03333333333333333,4
2020-06-30,300763.SZ,0.3943888,-0.04835096286347572,0.38222404470683385,False,0.38222404470683385,0.38222404470683385,0.03333333333333333,5
2020-06-30,603087.SH,1.0109475,,0.3724992650988666,False,0.3724992650988666,0.3724992650988666,0.03333333333333333,6
2020-06-30,300395.SZ,0.36367977,-0.4733828129220965,0.35945058637324195,False,0.35945058637324195,0.35945058637324195,0.03333333333333333,7
2020-06-30,600132.SH,-0.007183671,-0.035955050527442946,0.3455271916172005,False,0.3455271916172005,0.3455271916172005,0.03333333333333333,8
2020-06-30,000021.SZ,0.19623911,1.3257300085251909,0.34146002117016705,False,0.34146002117016705,0.34146002117016705,0.03333333333333333,9
2020-06-30,002851.SZ,0.15726769,-0.05793432522566208,0.332853718236251,False,0.332853718236251,0.332853718236251,0.03333333333333333,10
2020-06-30,002487.SZ,0.32663321,-1.1775039575643536,0.3199936292033801,False,0.3199936292033801,0.3199936292033801,0.03333333333333333,11
2020-06-30,600995.SH,0.23676884,-2.0496902908287566,0.31482057191056545,False,0.31482057191056545,0.31482057191056545,0.03333333333333333,12
2020-06-30,600585.SH,0.12313259,1.3757944445463945,0.30466190087304507,False,0.30466190087304507,0.30466190087304507,0.03333333333333333,13
2020-06-30,002304.SZ,0.2105205,1.0635527019609836,0.30420774818691154,False,0.30420774818691154,0.30420774818691154,0.03333333333333333,14
2020-06-30,300442.SZ,0.21890545,-2.4136814644878557,0.29861180738425513,False,0.29861180738425513,0.29861180738425513,0.03333333333333333,15
