trade_date,wind_code,close,volume,amt
2019-06-11,06823.HK,7.4982591383475,7605914,95028053.0
2019-06-12,06823.HK,7.522215237831,6565598,82232592.0
2019-06-13,06823.HK,7.5581493870563,8528729,107086728.0
2019-06-14,06823.HK,7.5102371880892,6692964,83873849.0
2019-06-17,06823.HK,7.4623249891222,7457191,93158256.0
2019-06-18,06823.HK,7.4743030388639,4642569,57687244.0
2019-06-19,06823.HK,7.522215237831,6995207,87612726.0
2019-06-20,06823.HK,7.5821054865399,4888187,61655302.0
2019-06-21,06823.HK,7.6899079342158,15454055,197031233.0
2019-06-24,06823.HK,7.6060615860234,5507563,69967058.0
2019-06-25,06823.HK,7.4862810886057,10529690,132629898.0
2019-06-26,06823.HK,7.5821054865399,5629581,70968877.0
2019-06-27,06823.HK,7.4982591383475,5094912,63961310.0
2019-06-28,06823.HK,7.4263908398969,8570487,106729069.0
2019-07-02,06823.HK,7.4862810886057,9587221,119507242.0
2019-07-03,06823.HK,7.4982591383475,12732855,159296742.0
2019-07-04,06823.HK,7.522215237831,8235222,103484720.0
2019-07-05,06823.HK,7.4982591383475,4332376,54501031.0
2019-07-08,06823.HK,7.5821054865399,4330060,54770616.0
2019-07-09,06823.HK,7.5581493870563,5038720,63537401.0
2019-07-10,06823.HK,7.5821054865399,6159661,77761127.0
2019-07-11,06823.HK,7.5102371880892,8301382,104517847.0
2019-07-12,06823.HK,7.4862810886057,6281745,78700911.0
2019-07-15,06823.HK,7.4862810886057,5530033,69130213.0
2019-07-16,06823.HK,7.4862810886057,5985966,74705952.0
2019-07-17,06823.HK,7.4024347404133,5955320,73794596.0
2019-07-18,06823.HK,7.4263908398969,3746768,46423503.0
2019-07-19,06823.HK,7.5940835362816,6048632,76295287.0
2019-07-22,06823.HK,7.5341932875728,4153949,52345076.0
2019-07-23,06823.HK,7.5102371880892,2903823,36549923.0
2019-07-24,06823.HK,7.4623249891222,4371301,54492825.0
2019-07-25,06823.HK,7.4144127901551,5964511,73945750.0
2019-07-26,06823.HK,7.3904566906715,5755018,71054255.0
2019-07-29,06823.HK,7.5102371880892,6066199,75536202.0
2019-07-30,06823.HK,7.4982591383475,3142852,39314108.0
2019-07-31,06823.HK,7.4982591383475,3616235,45314548.0
2019-08-01,06823.HK,7.5461713373145,5481182,68830122.0
2019-08-02,06823.HK,7.4862810886057,9251643,115384920.0
2019-08-05,06823.HK,7.4623249891222,6778282,84186827.0
2019-08-06,06823.HK,7.3784786409298,7946698,97986694.0
2019-08-07,06823.HK,7.4144127901551,7377849,90798289.0
2019-08-08,06823.HK,7.7258420834411,13408053,171624729.0
2019-08-09,06823.HK,7.7617762326664,6934707,89736674.0
2019-08-12,06823.HK,7.7378201331828,3590702,46265443.0
2019-08-13,06823.HK,7.5341932875728,7710926,97348198.0
2019-08-14,06823.HK,7.4623249891222,5757224,72028984.0
2019-08-15,06823.HK,7.5461713373145,7099067,88486692.0
2019-08-16,06823.HK,7.4623249891222,5363673,66775411.0
2019-08-19,06823.HK,7.6300176855069,7657262,97326650.0
2019-08-20,06823.HK,7.677929884474,6160041,79069008.0
2019-08-21,06823.HK,7.7737542824082,5451786,70485790.0
2019-08-22,06823.HK,7.6180396357652,5621896,71778326.0
2019-08-23,06823.HK,7.6419957352487,4721164,59990600.0
2019-08-26,06823.HK,7.5821054865399,6786551,85828984.0
2019-08-27,06823.HK,7.6679869402709,6503164,81141156.0
2019-08-28,06823.HK,7.5452991492266,7742346,95764499.0
2019-08-29,06823.HK,7.4716864746,6355938,77811674.0
2019-08-30,06823.HK,7.5207615910177,5301196,64926857.0
2019-09-02,06823.HK,7.5943742656443,5032442,61754200.0
2019-09-03,06823.HK,7.6925244984798,6786987,84636065.0
2019-09-04,06823.HK,7.7906747313152,9224221,116725856.0
2019-09-05,06823.HK,7.7784059522108,6241630,78990721.0
2019-09-06,06823.HK,7.8520186268374,4204225,53587563.0
2019-09-09,06823.HK,7.839749847733,5999891,76463365.0
2019-09-10,06823.HK,7.8520186268374,6616869,84619058.0
2019-09-11,06823.HK,7.8520186268374,19602373,250758914.0
2019-09-12,06823.HK,7.8274810686285,9986594,127428529.0
2019-09-13,06823.HK,7.8765561850463,5989514,76593393.0
2019-09-16,06823.HK,7.925631301464,4484996,57737442.0
2019-09-17,06823.HK,7.8274810686285,6562946,83994405.0
2019-09-18,06823.HK,7.7784059522108,3762918,47758513.0
2019-09-19,06823.HK,7.7538683940019,3576427,45312700.0
2019-09-20,06823.HK,7.7784059522108,5899765,74612766.0
2019-09-23,06823.HK,7.7170620566886,3756087,47307232.0
2019-09-24,06823.HK,7.5207615910177,12679878,156483533.0
2019-09-25,06823.HK,7.5943742656443,3306807,40884753.0
2019-09-26,06823.HK,7.5084928119133,7576753,93491926.0
2019-09-27,06823.HK,7.6066430447487,6345489,78269520.0
2019-09-30,06823.HK,7.6311806029576,9018434,112307469.0
2019-10-02,06823.HK,7.8029435104197,9691451,122762653.0
2019-10-03,06823.HK,7.7784059522108,2501014,31623941.0
2019-10-04,06823.HK,7.643449382062,7189458,90076770.0
2019-10-08,06823.HK,7.7293308357931,6300412,79055533.0
2019-10-09,06823.HK,7.6311806029576,8745176,108877495.0
2019-10-10,06823.HK,7.6066430447487,5550825,68917824.0
2019-10-11,06823.HK,7.5943742656443,5605160,69633547.0
2019-10-14,06823.HK,7.557567928331,8123968,100433160.0
2019-10-15,06823.HK,7.6189118238532,6504082,80939388.0
2019-10-16,06823.HK,7.6802557193753,4189600,52335976.0
2019-10-17,06823.HK,7.6557181611665,3994941,49840937.0
2019-10-18,06823.HK,7.5084928119133,11214010,137798696.0
2019-10-21,06823.HK,7.6189118238532,4512905,55847993.0
2019-10-22,06823.HK,7.6557181611665,4558378,56716192.0
2019-10-23,06823.HK,7.6557181611665,2908164,36244358.0
2019-10-24,06823.HK,7.6066430447487,4071959,50571152.0
2019-10-25,06823.HK,7.6679869402709,3556283,44316925.0
2019-10-28,06823.HK,7.6925244984798,3404448,42610705.0
2019-10-29,06823.HK,7.557567928331,8051738,99570972.0
2019-10-30,06823.HK,7.5943742656443,4195890,51967775.0
2019-10-31,06823.HK,7.4839552537044,9114782,111792221.0
2019-11-01,06823.HK,7.5452991492266,3369843,41658611.0
2019-11-04,06823.HK,7.6311806029576,3116008,38635365.0
2019-11-05,06823.HK,7.6066430447487,4581243,56757129.0
2019-11-06,06823.HK,7.557567928331,8198277,101024293.0
2019-11-07,06823.HK,7.557567928331,7947776,98016557.0
2019-11-08,06823.HK,7.4962240328088,11622637,142652939.0
2019-11-11,06823.HK,7.4839552537044,6914721,84500605.0
2019-11-12,06823.HK,7.3980737999733,8055854,97548733.0
2019-11-13,06823.HK,7.275386008929,7977692,94650900.0
2019-11-14,06823.HK,7.0790855432581,9636076,111630499.0
2019-11-15,06823.HK,7.0300104268403,3531223,40637676.0
2019-11-18,06823.HK,7.1772357760935,4782827,55923169.0
2019-11-19,06823.HK,7.189504555198,6151653,72047879.0
2019-11-20,06823.HK,7.36126746266,8519022,101990026.0
2019-11-21,06823.HK,7.2263108925113,9506817,112019188.0
2019-11-22,06823.HK,7.189504555198,6848351,80463498.0
2019-11-25,06823.HK,7.2017733343024,5099651,59973216.0
2019-11-26,06823.HK,7.3121923462423,10750188,127928595.0
2019-11-27,06823.HK,7.2385796716157,5966920,70566665.0
2019-11-28,06823.HK,7.1158918805714,8971975,104539743.0
2019-11-29,06823.HK,7.0422792059448,5114924,58921287.0
2019-12-02,06823.HK,7.0790855432581,3966616,45786200.0
2019-12-03,06823.HK,7.0668167641536,5917557,68577938.0
2019-12-04,06823.HK,6.993204089527,9775824,111518363.0
2019-12-05,06823.HK,7.0668167641536,8650674,99461000.0
2019-12-06,06823.HK,7.0300104268403,6794422,78053852.0
2019-12-09,06823.HK,6.9441289731093,8051238,91703923.0
2019-12-10,06823.HK,6.8705162984827,8841744,99087714.0
2019-12-11,06823.HK,6.907322635796,7483060,84185517.0
2019-12-12,06823.HK,6.9441289731093,6733661,76193510.0
2019-12-13,06823.HK,6.9686665313182,6224284,70654615.0
2019-12-16,06823.HK,6.9318601940049,6959227,78961032.0
2019-12-17,06823.HK,6.8827850775871,10210259,114760754.0
2019-12-18,06823.HK,6.8091724029605,13998905,155719483.0
2019-12-19,06823.HK,6.7600972865428,13168344,145296449.0
2019-12-20,06823.HK,6.7600972865428,13547774,149825173.0
2019-12-23,06823.HK,6.7600972865428,7407992,81889651.0
2019-12-24,06823.HK,6.7846348447517,1573186,17408332.0
2019-12-27,06823.HK,6.7846348447517,4064135,45026287.0
2019-12-30,06823.HK,6.7846348447517,4907880,54441395.0
2019-12-31,06823.HK,6.7355597283339,5782979,63658642.0
2020-01-02,06823.HK,6.7478285074384,3662544,40389443.0
2020-01-03,06823.HK,6.8091724029605,5564635,62188880.0
2020-01-06,06823.HK,6.8337099611694,5106202,56823078.0
2020-01-07,06823.HK,7.0054728686315,10030607,114205726.0
2020-01-08,06823.HK,6.9809353104226,4319398,49016605.0
2020-01-09,06823.HK,7.0177416477359,4342651,49708296.0
2020-01-10,06823.HK,7.0790855432581,6878765,79471675.0
2020-01-13,06823.HK,7.0668167641536,4050499,46551928.0
2020-01-14,06823.HK,7.2140421134068,10939385,127544712.0
2020-01-15,06823.HK,7.1036231014669,8714788,100992338.0
2020-01-16,06823.HK,7.2876547880334,11711756,138148867.0
2020-01-17,06823.HK,7.2140421134068,6854810,80499116.0
2020-01-20,06823.HK,7.2263108925113,6083010,71456188.0
2020-01-21,06823.HK,7.1158918805714,8205739,95057792.0
2020-01-22,06823.HK,7.0668167641536,7992945,91745239.0
2020-01-23,06823.HK,7.1158918805714,8288581,95878083.0
2020-01-24,06823.HK,7.2017733343024,4487783,52618308.0
2020-01-29,06823.HK,7.189504555198,5852767,68532393.0
2020-01-30,06823.HK,7.1281606596758,6895208,80255365.0
2020-01-31,06823.HK,7.1404294387802,6054097,70816539.0
2020-02-03,06823.HK,7.2140421134068,9763527,114761232.0
2020-02-04,06823.HK,7.2999235671379,8575326,101878121.0
2020-02-05,06823.HK,7.3244611253467,8965724,107018059.0
2020-02-06,06823.HK,7.3489986835556,10470641,124625778.0
2020-02-07,06823.HK,7.2385796716157,5848033,69128750.0
2020-02-10,06823.HK,7.3244611253467,2194015,26127236.0
2020-02-11,06823.HK,7.275386008929,4689888,55554105.0
2020-02-12,06823.HK,7.2385796716157,6265178,73843406.0
2020-02-13,06823.HK,7.275386008929,9547255,113808653.0
2020-02-14,06823.HK,7.3244611253467,6826664,81486299.0
2020-02-17,06823.HK,7.3980737999733,6754525,81325183.0
2020-02-18,06823.HK,7.3980737999733,6243739,75228187.0
2020-02-19,06823.HK,7.3858050208689,3710380,44588964.0
2020-02-20,06823.HK,7.36126746266,3349163,40099336.0
2020-02-21,06823.HK,7.3121923462423,4488629,53570471.0
2020-02-24,06823.HK,7.4103425790778,6740960,80982455.0
2020-02-25,06823.HK,7.3367299044512,8870813,106020779.0
2020-02-26,06823.HK,7.2385796716157,8711254,102944242.0
2020-02-27,06823.HK,7.2508484507201,5039566,59556824.0
2020-02-28,06823.HK,7.1526982178847,13219284,154714020.0
2020-03-02,06823.HK,7.0913543223625,11379231,131903191.0
2020-03-03,06823.HK,7.189504555198,9031284,105958307.0
2020-03-04,06823.HK,7.2385796716157,6400265,75213427.0
2020-03-05,06823.HK,7.4348801372866,15167298,182216444.0
2020-03-06,06823.HK,7.5084928119133,12855542,156601905.0
2020-03-09,06823.HK,7.4226113581822,14522054,175169689.0
2020-03-10,06823.HK,7.3858050208689,9437828,113472224.0
2020-03-11,06823.HK,7.5207615910177,11521012,140470737.0
2020-03-12,06823.HK,7.2876547880334,16646711,199099224.0
2020-03-13,06823.HK,6.9441289731093,32608104,368125117.0
2020-03-16,06823.HK,6.7600972865428,17426673,192929387.0
2020-03-17,06823.HK,6.907322635796,24308665,270450864.0
2020-03-18,06823.HK,6.7600972865428,22725660,254313516.0
2020-03-19,06823.HK,6.257077343261,31173350,326108662.0
2020-03-20,06823.HK,6.2816149014699,32652046,335453641.0
2020-03-23,06823.HK,5.8092669059492,27795821,268637402.0
2020-03-24,06823.HK,6.1098519940078,26074384,255756059.0
