trade_date,wind_code,close,volume,amt
2018-09-27,00823.HK,69.154282642621,3835862,293301016.0
2018-09-28,00823.HK,69.56054148321,5157515,396784414.0
2018-10-02,00823.HK,67.258408053202,5038654,378631793.0
2018-10-03,00823.HK,67.619527022615,3912490,293949402.0
2018-10-04,00823.HK,65.994491660255,6197780,453992235.0
2018-10-05,00823.HK,64.05347719966,7388175,526914374.0
2018-10-08,00823.HK,63.060400033773,5132939,360297773.0
2018-10-09,00823.HK,63.737498101423,5567599,393866863.0
2018-10-10,00823.HK,65.362533463782,7697209,560617975.0
2018-10-11,00823.HK,64.595155653779,8614460,613210461.0
2018-10-12,00823.HK,64.956274623193,7548478,542339528.0
2018-10-15,00823.HK,65.181973979076,4316029,310241595.0
2018-10-16,00823.HK,64.550015782603,5153215,369749977.0
2018-10-18,00823.HK,66.626449856728,5260206,384903506.0
2018-10-19,00823.HK,66.039631531432,4638874,339870505.0
2018-10-22,00823.HK,66.716729599082,5461334,400741545.0
2018-10-23,00823.HK,65.272253721429,4497705,326758322.0
2018-10-24,00823.HK,65.768792304372,3912191,285436833.0
2018-10-25,00823.HK,65.407673334959,5038535,363278130.0
2018-10-26,00823.HK,65.813932175549,4905849,354938543.0
2018-10-29,00823.HK,66.039631531432,4210609,306928495.0
2018-10-30,00823.HK,65.091694236723,4355455,316253818.0
2018-10-31,00823.HK,62.744420935537,10479935,735737299.0
2018-11-01,00823.HK,63.872917714953,6348728,446727272.0
2018-11-02,00823.HK,65.272253721429,4798502,343888557.0
2018-11-05,00823.HK,63.91805758613,3223023,229034863.0
2018-11-06,00823.HK,65.001414494369,2118180,151735838.0
2018-11-07,00823.HK,65.588232819666,3361219,242541913.0
2018-11-08,00823.HK,65.497953077312,2535053,184011941.0
2018-11-09,00823.HK,65.001414494369,3756101,269546298.0
2018-11-12,00823.HK,65.407673334959,2717358,196972838.0
2018-11-13,00823.HK,65.272253721429,3239810,233456798.0
2018-11-14,00823.HK,66.491030243199,5663281,413251241.0
2018-11-15,00823.HK,67.032708697318,5991598,442974655.0
2018-11-16,00823.HK,66.175051144962,4043416,296036273.0
2018-11-19,00823.HK,66.220191016139,2752888,201726620.0
2018-11-20,00823.HK,65.768792304372,2446730,178485815.0
2018-11-21,00823.HK,66.265330887315,2379882,174261723.0
2018-11-22,00823.HK,67.348687795555,4011386,298870475.0
2018-11-23,00823.HK,67.077848568495,2745005,204718841.0
2018-11-26,00823.HK,68.070925734381,4639801,349602988.0
2018-11-27,00823.HK,65.904211917902,5596990,409825135.0
2018-11-28,00823.HK,67.393827666731,5243848,388722134.0
2018-11-29,00823.HK,68.116065605558,5810737,439238561.0
2018-11-30,00823.HK,67.258408053202,8756905,653754615.0
2018-12-03,00823.HK,68.296625090264,6447698,487232771.0
