date,code,amt_log_20,pred,is_holdout,base_score,blend_raw,score,fwd_ret,label_start,label_end,target_weight,rank
2024-08-30,00087.HK,-0.9982468972024602,2.0116813115448666,False,2.1378780017303836,0.9326094821331234,2.0116813115448666,0.087073565,2024-09-02,2024-10-02,0.06666666666666667,6
2024-08-30,00939.HK,2.402547308891801,2.0091179438352444,False,1.6892798077544673,0.9452028208239109,2.0091179438352444,0.12708211,2024-09-02,2024-10-02,0.06666666666666667,7
2024-08-30,00363.HK,-1.311816900936393,1.973790497293927,False,2.1471415327195533,0.928334243942448,1.973790497293927,0.17719209,2024-09-02,2024-10-02,0.06666666666666667,8
2024-08-30,03339.HK,-1.385656034328029,1.9567612987772711,False,1.5050391515159167,0.8712126538669273,1.9567612987772711,0.16556025,2024-09-02,2024-10-02,0.06666666666666667,9
2024-08-30,01988.HK,-0.12169903161198986,1.930796401500095,False,1.8713953337357925,0.9685933169542287,1.930796401500095,0.18082035,2024-09-02,2024-10-02,0.06666666666666667,10
2024-08-30,00142.HK,-0.5392712529607446,1.9155065508177807,False,1.8841810094001987,1.0,1.9155065508177807,0.059340954,2024-09-02,2024-10-02,0.06666666666666667,11
2024-08-30,02666.HK,-0.802200892096835,1.8347586462183805,False,1.9133038317138917,0.9394846805148086,1.8347586462183805,0.1714772,2024-09-02,2024-10-02,0.06666666666666667,12
2024-08-30,02018.HK,0.8772761380558793,1.7781753421307849,False,2.1551031165784975,0.9650651321932946,1.7781753421307849,-0.0030732155,2024-09-02,2024-10-02,0.06666666666666667,13
2024-08-30,01735.HK,-0.2229315418712057,1.7570251779990227,False,1.3098225985246332,0.9907786731068344,1.7570251779990227,-0.077699244,2024-09-02,2024-10-02,0.06666666666666667,14
2024-08-30,01963.HK,-1.4285332161273183,1.6962148038820235,False,2.3004836280124508,0.9536800928688024,1.6962148038820235,0.10495758,2024-09-02,2024-10-02,0.06666666666666667,15
2024-09-30,06088.HK,-0.2338943487792533,3.4794398888944027,False,2.0129681757729236,0.6514745453971345,3.4794398888944027,0.04115224,2024-10-02,2024-11-01,0.06666666666666667,1
2024-09-30,03990.HK,-0.4748213320643144,2.936649724459496,False,1.161476555017684,0.4586598794420793,2.936649724459496,-0.32056516,2024-10-02,2024-11-01,0.06666666666666667,2
2024-09-30,06855.HK,0.1263076434352998,2.1914661205056607,False,2.464705026519855,1.0,2.1914661205056607,0.07814407,2024-10-02,2024-11-01,0.06666666666666667,3
2024-09-30,09698.HK,-0.3632647955701927,2.0776069721910657,False,2.434108192620015,1.0,2.0776069721910657,-0.08131868,2024-10-02,2024-11-01,0.06666666666666667,4
2024-09-30,01963.HK,-1.4487481271197185,1.9457779191186972,False,1.5910722102249437,1.0,1.9457779191186972,0.046590805,2024-10-02,2024-11-01,0.06666666666666667,5
2024-09-30,00966.HK,0.29737712394424437,1.9433915706063367,False,0.9584479183980332,1.0,1.9433915706063367,-0.04500687,2024-10-02,2024-11-01,0.06666666666666667,6
2024-09-30,01988.HK,0.022717064017010742,1.7424962850188643,False,1.6135972363019362,1.0,1.7424962850188643,-0.07579672,2024-10-02,2024-11-01,0.06666666666666667,7
2024-09-30,00363.HK,-1.0334385370978343,1.7017273975441412,False,1.2563132623687292,1.0,1.7017273975441412,-0.047995508,2024-10-02,2024-11-01,0.06666666666666667,8
