market,fee_per_side,signal_date,date,code,side,adjusted_units,adjusted_close,raw_close,gross_notional,fee_paid,cash_after_trade,daily_capacity_notional,account_evidence_status
a,0.003,2023-12-29,2024-01-02,603308.SH,sell,3581.2314583184943,20.521812559136,13.98,73493.36071849341,220.48008215548023,954696.3527546079,1004214.06,complete_account
a,0.003,2023-12-29,2024-01-02,603444.SH,sell,229.7127835595632,303.97840483183,241.58,69827.72551591544,209.48317654774633,1024314.5950939757,3492294.5700000003,complete_account
a,0.003,2023-12-29,2024-01-02,603699.SH,sell,261.4687538671569,18.578131847081,14.44,4857.600983236011,14.572802949708034,1029157.623274262,1131816.86,complete_account
a,0.003,2023-12-29,2024-01-02,688018.SH,sell,709.7522960036227,104.92002681442,102.36,74467.22992829626,223.4016897848888,1103401.4515127733,1041610.42,complete_account
a,0.003,2023-12-29,2024-01-02,688582.SH,sell,1941.5392569510132,38.920529595016,38.86,75565.73611004728,226.69720833014185,1178740.4904144905,1759844.99,complete_account
a,0.003,2023-12-29,2024-01-02,688629.SH,sell,2991.002273256748,21.4,21.4,64007.44864769441,192.02234594308322,1242555.9167162417,549166.49,complete_account
a,0.003,2023-12-29,2024-01-02,688676.SH,sell,2389.342192985853,38.955116794242,37.76,93077.10418917422,279.23131256752265,1335353.7895928484,2562800.02,complete_account
a,0.003,2023-12-29,2024-01-02,688702.SH,sell,1672.3329531282604,48.68,48.68,81409.16815828372,244.22750447485117,1416518.7302466573,955844.38,complete_account
a,0.003,2023-12-29,2024-01-02,000737.SZ,buy,4853.288433728705,15.911378272632,5.9,77222.5081352471,231.66752440574132,1339064.5545870045,732418.6215000001,complete_account
a,0.003,2023-12-29,2024-01-02,002085.SZ,buy,1959.4096478656838,39.411109473388,4.9,77222.5081352471,231.66752440574132,1261610.3789273517,683664.7751000001,complete_account
a,0.003,2023-12-29,2024-01-02,002130.SZ,buy,478.6393233879162,161.33757583612,7.77,77222.5081352471,231.66752440574132,1184156.2032676989,2965405.8668,complete_account
a,0.003,2023-12-29,2024-01-02,002261.SZ,buy,516.7169168365049,149.44838386176,14.74,77222.5081352471,231.66752440574132,1106702.027608046,4289235.1956,complete_account
a,0.003,2023-12-29,2024-01-02,002423.SZ,buy,210.46489820301574,7.128369289585,6.69,1500.2715168860107,4.500814550658032,1105197.2552766094,620924.4028,complete_account
a,0.003,2023-12-29,2024-01-02,002583.SZ,buy,2318.900850031844,33.30134107898,5.9,77222.5081352471,231.66752440574132,1027743.0796169566,1065190.7031,complete_account
a,0.003,2023-12-29,2024-01-02,002851.SZ,buy,62.34407645141209,55.864604679827,24.16,3482.8271850870483,10.448481555261145,1024249.8039503143,846151.1740000001,complete_account
a,0.003,2023-12-29,2024-01-02,300620.SZ,buy,750.6091380392197,102.87978685814,44.28,77222.5081352471,231.66752440574132,946795.6282906615,2956625.0274,complete_account
a,0.003,2023-12-29,2024-01-02,300953.SZ,buy,1411.3337234432724,54.715980247992,54.48,77222.5081352471,231.66752440574132,869341.4526310087,282763.98,complete_account
a,0.003,2023-12-29,2024-01-02,600105.SH,buy,41.462901538670856,49.575753898854,5.76,2055.554602613561,6.166663807840684,867279.7313645873,4085288.21,complete_account
a,0.003,2023-12-29,2024-01-02,600292.SH,buy,3767.5341406068865,20.496830354617,6.31,77222.5081352471,231.66752440574132,789825.5557049345,813937.3200000001,complete_account
a,0.003,2023-12-29,2024-01-02,600312.SH,buy,1186.4628852456055,65.086324313686,12.7,77222.5081352471,231.66752440574132,712371.3800452817,1703254.05,complete_account
a,0.003,2023-12-29,2024-01-02,600339.SH,buy,5968.879678358166,12.937521326697,3.05,77222.5081352471,231.66752440574132,634917.2043856289,765004.25,complete_account
a,0.003,2023-12-29,2024-01-02,600967.SH,buy,65.42747392221781,34.44350990521,8.4,2253.551846112778,6.760655538338335,632656.8918839778,909496.64,complete_account
a,0.003,2023-12-29,2024-01-02,601001.SH,buy,2536.876628689895,30.439993518773,12.9,77222.5081352471,231.66752440574132,555202.716224325,2622505.8000000003,complete_account
a,0.003,2023-12-29,2024-01-02,601319.SH,buy,14539.22286290541,5.3113229546999,4.76,77222.5081352471,231.66752440574132,477748.54056467215,3152843.56,complete_account
a,0.003,2023-12-29,2024-01-02,601598.SH,buy,11736.036069656311,6.579948091239,5.32,77222.5081352471,231.66752440574132,400294.3649050193,1268305.1300000001,complete_account
a,0.003,2023-12-29,2024-01-02,601658.SH,buy,256.345717651564,5.1992108401148,4.32,1332.795434031019,3.9983863020930572,398957.5710846862,3535302.72,complete_account
a,0.003,2023-12-29,2024-01-02,601998.SH,buy,7968.57308820354,9.6908828319044,5.29,77222.5081352471,231.66752440574132,321503.39542503335,1500746.18,complete_account
a,0.003,2023-12-29,2024-01-02,603256.SH,buy,36.34048467915818,8.6597504427977,8.33,314.69952829182307,0.9440985848754693,321187.75179815665,269411.22000000003,complete_account
a,0.003,2023-12-29,2024-01-02,603766.SH,buy,291.5305822304599,16.55470525844,5.24,4826.202862646669,14.478608587940007,316347.07032692205,785484.91,complete_account
a,0.003,2023-12-29,2024-01-02,603920.SH,buy,2709.1307507587007,28.504533461008,18.11,77222.5081352471,231.66752440574132,238892.8946672692,1056685.2,complete_account
a,0.003,2023-12-29,2024-01-02,688019.SH,buy,269.7697116835396,286.25344058578,156.49,77222.5081352471,231.66752440574132,161438.71900761634,875577.74,complete_account
a,0.003,2023-12-29,2024-01-02,688037.SH,buy,405.175085690188,190.59046536315,127.83,77222.5081352471,231.66752440574132,83984.5433479635,3588436.15,complete_account
a,0.003,2023-12-29,2024-01-02,688313.SH,buy,519.5632975609224,12.531360881968,12.44,6510.835182761242,19.532505548283726,77454.17565965396,829336.87,complete_account
a,0.003,2023-12-29,2024-01-02,688318.SH,buy,308.3860425834736,250.40857066138,125.0,77222.5081352471,231.66752440574132,1.1204974725842476e-09,1445926.56,complete_account
a,0.003,2024-01-31,2024-02-01,000528.SZ,sell,1181.7602277895421,67.578525059589,6.96,79861.61316810118,239.58483950430355,79622.028328598,1320304.7926,complete_account
a,0.003,2024-01-31,2024-02-01,000737.SZ,sell,4853.288433728705,13.29543981086,4.93,64526.604255383,193.579812766149,143955.05277121486,593489.8192,complete_account
a,0.003,2024-01-31,2024-02-01,002085.SZ,sell,1959.4096478656838,43.030497078087,5.35,84314.37112725979,252.94311338177937,228016.48078509286,3049335.6688,complete_account
a,0.003,2024-01-31,2024-02-01,002130.SZ,sell,478.6393233879162,120.01688395531,5.78,57444.800131495635,172.33440039448692,285288.94651619403,1006196.91,complete_account
a,0.003,2024-01-31,2024-02-01,002261.SZ,sell,516.7169168365049,118.11897367636,11.65,61034.071897941016,183.10221569382304,346139.91619844123,4392091.1604,complete_account
a,0.003,2024-01-31,2024-02-01,002851.SZ,sell,1382.3154854102556,45.921814939626,19.86,63478.43590918905,190.43530772756716,409427.91679990274,993585.6178,complete_account
a,0.003,2024-01-31,2024-02-01,300620.SZ,sell,750.6091380392197,82.666278600103,35.58,62050.064124933306,186.15019237479993,471291.83073246124,4153184.5919,complete_account
a,0.003,2024-01-31,2024-02-01,600292.SH,sell,3767.5341406068865,17.151071992453,5.28,64617.24927957326,193.8517478387198,535715.2282641957,621792.76,complete_account
a,0.003,2024-01-31,2024-02-01,600312.SH,sell,1186.4628852456055,62.93386319465,12.28,74668.69290557667,224.00607871673,610159.9150910557,2262108.42,complete_account
a,0.003,2024-01-31,2024-02-01,600339.SH,sell,5968.879678358166,12.767848915855,3.01,76209.75393019425,228.62926179058275,686141.0397594593,2771001.92,complete_account
a,0.003,2024-01-31,2024-02-01,600595.SH,sell,3025.7040180615286,21.23211198332,2.92,64242.08653986365,192.72625961959096,750190.4000397034,700360.88,complete_account
a,0.003,2024-01-31,2024-02-01,600820.SH,sell,789.9303625973427,97.589787122862,5.78,77089.13592775987,231.2674077832796,827048.26855968,2580858.47,complete_account
a,0.003,2024-01-31,2024-02-01,600967.SH,sell,2242.0046141571147,29.52300849018,7.2,66190.72125878323,198.5721637763497,893040.4176546868,700189.38,complete_account
a,0.003,2024-01-31,2024-02-01,601001.SH,sell,2536.8766286898945,28.080304098713,11.9,71236.26719453007,213.7088015835902,964062.9760476333,2320234.0100000002,complete_account
a,0.003,2024-01-31,2024-02-01,601319.SH,sell,14539.22286290541,5.646070199744,5.06,82089.47293368688,246.26841880106065,1045906.1805625191,4505621.38,complete_account
a,0.003,2024-01-31,2024-02-01,601598.SH,sell,11736.036069656311,6.6541580321176,5.38,78093.43867812541,234.28031603437626,1123765.33892461,1851344.3900000001,complete_account
a,0.003,2024-01-31,2024-02-01,601658.SH,sell,14852.736407501032,5.6445136204024,4.69,83836.47295238618,251.50941885715852,1207350.3024581391,5871107.15,complete_account
a,0.003,2024-01-31,2024-02-01,601998.SH,sell,7968.57308820354,11.284657513144,6.16,89922.61816883316,269.7678545064995,1297003.1527724657,4002444.93,complete_account
a,0.003,2024-01-31,2024-02-01,603766.SH,sell,4664.686379473725,14.501163575619,4.59,67643.38021771044,202.9301406531313,1364443.602849523,636697.84,complete_account
a,0.003,2024-01-31,2024-02-01,603920.SH,sell,2709.1307507587007,21.642039485857,13.75,58631.114680269224,175.89334404080768,1422898.8241857514,979907.61,complete_account
a,0.003,2024-01-31,2024-02-01,688318.SH,sell,308.3860425834736,206.27656416802,102.97,63612.813301491646,190.83843990447494,1486320.7990473385,2571526.38,complete_account
a,0.003,2024-01-31,2024-02-01,000657.SZ,buy,2441.7976471377656,25.296342567109,7.58,61768.54976155766,185.305649284673,1424366.9436364963,890717.3012999999,complete_account
a,0.003,2024-01-31,2024-02-01,000967.SZ,buy,3069.009503946346,20.126542352551,4.34,61768.54976155766,185.305649284673,1362413.088225654,580470.6525,complete_account
a,0.003,2024-01-31,2024-02-01,001696.SZ,buy,540.4021923823885,114.30107174297,5.38,61768.54976155766,185.305649284673,1300459.2328148119,744600.2084,complete_account
a,0.003,2024-01-31,2024-02-01,002131.SZ,buy,685.8260898420956,90.064450268696,2.05,61768.54976155766,185.305649284673,1238505.3774039696,1865809.333,complete_account
a,0.003,2024-01-31,2024-02-01,002335.SZ,buy,506.8978182902562,121.85601818114,20.69,61768.54976155766,185.305649284673,1176551.5219931274,1772837.7787000001,complete_account
a,0.003,2024-01-31,2024-02-01,003021.SZ,buy,704.5412251109232,87.672016285254,53.76,61768.54976155766,185.305649284673,1114597.6665822852,1698968.3381999999,complete_account
a,0.003,2024-01-31,2024-02-01,300100.SZ,buy,2382.101000933748,25.930281603234,7.21,61768.54976155766,185.305649284673,1052643.811171443,564222.2203,complete_account
a,0.003,2024-01-31,2024-02-01,300475.SZ,buy,1092.5270072767105,56.537320679628,24.95,61768.54976155766,185.305649284673,990689.9557606006,2524343.3514,complete_account
a,0.003,2024-01-31,2024-02-01,300548.SZ,buy,1039.9802473013358,59.393964377537,21.27,61768.54976155766,185.305649284673,928736.1003497583,3379853.6753,complete_account
a,0.003,2024-01-31,2024-02-01,300604.SZ,buy,373.3662340190448,165.43689314553,23.85,61768.54976155766,185.305649284673,866782.244938916,3068847.0285000005,complete_account
a,0.003,2024-01-31,2024-02-01,300718.SZ,buy,1333.6264503439363,46.31623026495,13.85,61768.54976155766,185.305649284673,804828.3895280736,438244.40640000004,complete_account
a,0.003,2024-01-31,2024-02-01,300735.SZ,buy,1946.0455522411125,31.740546715581,15.88,61768.54976155766,185.305649284673,742874.5341172313,2853276.3043,complete_account
a,0.003,2024-01-31,2024-02-01,300757.SZ,buy,903.487896478823,68.366770603446,51.96,61768.54976155766,185.305649284673,680920.6787063889,1813069.02,complete_account
a,0.003,2024-01-31,2024-02-01,300953.SZ,buy,327.33146814974396,38.435766594909,38.27,12581.235908972447,37.74370772691734,668301.6990896895,391607.0648,complete_account
a,0.003,2024-01-31,2024-02-01,301377.SZ,buy,3972.3362874789705,15.549677895161,15.39,61768.54976155766,185.305649284673,606347.8436788472,300461.9568,complete_account
a,0.003,2024-01-31,2024-02-01,600105.SH,buy,304.48184111271473,35.976849183543,4.18,10954.297276839641,32.862891830518926,595360.6835101771,771330.7000000001,complete_account
a,0.003,2024-01-31,2024-02-01,601727.SH,buy,13628.138962025752,4.5324273500346,3.96,61768.54976155766,185.305649284673,533406.8280993347,1194091.25,complete_account
a,0.003,2024-01-31,2024-02-01,603000.SH,buy,671.4678145274402,91.990335836169,21.38,61768.54976155766,185.305649284673,471452.9726884924,4896242.94,complete_account
a,0.003,2024-01-31,2024-02-01,603256.SH,buy,1083.3494371408347,6.7365165509399,6.48,7298.001413750657,21.89400424125197,464133.0772705005,191946.62,complete_account
a,0.003,2024-01-31,2024-02-01,603308.SH,buy,4267.582688541443,14.473896411523,9.86,61768.54976155766,185.305649284673,402179.22185965814,626844.35,complete_account
a,0.003,2024-01-31,2024-02-01,603699.SH,buy,71.77659370565188,16.082177845465,12.5,1154.3239451159773,3.4629718353479317,401021.43494270684,1033858.5800000001,complete_account
a,0.003,2024-01-31,2024-02-01,688018.SH,buy,715.778714870434,86.295594543823,84.19,61768.54976155766,185.305649284673,339067.5795318645,1657396.5,complete_account
a,0.003,2024-01-31,2024-02-01,688019.SH,buy,20.439847157165744,233.0416533365,127.4,4763.335775451264,14.290007326353793,334289.9537490869,2469440.8000000003,complete_account
a,0.003,2024-01-31,2024-02-01,688027.SH,buy,713.5804703342072,86.561435366397,86.51,61768.54976155766,185.305649284673,272336.09833824454,580923.8,complete_account
a,0.003,2024-01-31,2024-02-01,688037.SH,buy,90.53234120293425,134.88789330677,90.47,12211.716780993493,36.63515034298048,260087.74640690806,3574498.36,complete_account
a,0.003,2024-01-31,2024-02-01,688183.SH,buy,7742.191184642768,7.9781741742674,7.55,61768.54976155766,185.305649284673,198133.89099606572,255507.18,complete_account
a,0.003,2024-01-31,2024-02-01,688192.SH,buy,1920.0668250406484,32.17,32.17,61768.54976155766,185.305649284673,136180.03558522338,626039.2000000001,complete_account
a,0.003,2024-01-31,2024-02-01,688266.SH,buy,1520.2694994230287,40.63,40.63,61768.54976155766,185.305649284673,74226.18017438104,920641.86,complete_account
a,0.003,2024-01-31,2024-02-01,688313.SH,buy,1380.2742233490865,8.8646282766335,8.8,12235.617909808654,36.706853729425966,61953.85541084295,1013077.7000000001,complete_account
a,0.003,2024-01-31,2024-02-01,688702.SH,buy,1824.233601936139,33.86,33.86,61768.54976155766,185.305649284673,6.184563972055912e-10,546389.61,complete_account
a,0.003,2024-01-31,2024-02-02,002423.SZ,sell,10833.123958388926,8.5987952416967,8.07,93151.81474610523,279.4554442383157,92872.35930186755,14946357.6643,complete_account
a,0.003,2024-01-31,2024-02-02,002583.SZ,sell,2318.900850031844,23.706039412155,4.2,54971.95494373463,164.9158648312039,147679.398380771,1686413.2663,complete_account
a,0.003,2024-01-31,2024-02-02,000657.SZ,buy,251.1123042440977,24.495402960762,7.34,6151.097080864639,18.453291242593917,141509.84800866374,1053229.7493,complete_account
a,0.003,2024-01-31,2024-02-02,000967.SZ,buy,315.6142152837133,19.430924529306,4.19,6132.67599755397,18.39802799266191,135358.7739831171,657304.8777000001,complete_account
a,0.003,2024-01-31,2024-02-02,001696.SZ,buy,55.57448214710621,106.86512841397,5.03,5938.974171190388,17.816922513571164,129401.98288941315,1028572.7235,complete_account
a,0.003,2024-01-31,2024-02-02,002131.SZ,buy,70.5297467760447,88.7464339233,2.02,6259.263511887333,18.777790535662,123123.94158699016,2576293.3854,complete_account
a,0.003,2024-01-31,2024-02-02,002335.SZ,buy,52.128922032657954,116.02530488973,19.7,6048.274072412102,18.144822217236307,117057.52269236081,2001024.5653000001,complete_account
a,0.003,2024-01-31,2024-02-02,003021.SZ,buy,72.45439468743245,85.649819481055,52.52,6205.705825587701,18.617117476763102,110833.19974929636,2031548.6845,complete_account
a,0.003,2024-01-31,2024-02-02,300100.SZ,buy,244.9731540972757,24.419779762269,6.79,5982.190470723858,17.946571412171576,104833.06270716032,550297.25,complete_account
a,0.003,2024-01-31,2024-02-02,300475.SZ,buy,112.3545083957913,53.772770329762,23.73,6041.613175480202,18.124839526440606,98773.32469215368,2633968.3093000003,complete_account
a,0.003,2024-01-31,2024-02-02,300548.SZ,buy,106.95064620702829,55.763867824138,19.97,5963.981698794872,17.891945096384614,92791.45104826242,2723820.0018,complete_account
a,0.003,2024-01-31,2024-02-02,300604.SZ,buy,38.396652343966196,156.69683086614,22.59,6016.633738168449,18.049901214505347,86756.76740887946,3445208.6679000002,complete_account
a,0.003,2024-01-31,2024-02-02,300718.SZ,buy,137.14896127420525,43.875013796111,13.12,6017.412568028049,18.052237704084146,80721.30260314733,673002.3156000001,complete_account
a,0.003,2024-01-31,2024-02-02,300735.SZ,buy,200.1295985193783,31.400754968625,15.71,6284.2204850762955,18.852661455228887,74418.22945661581,6057727.0888,complete_account
a,0.003,2024-01-31,2024-02-02,300757.SZ,buy,92.91389391229518,62.432703332054,47.45,5800.865574052263,17.402596722156787,68599.96128584139,2319888.4050000003,complete_account
a,0.003,2024-01-31,2024-02-02,300953.SZ,buy,33.662477853165,36.286497179881,36.13,1221.4934076866784,3.6644802230600355,67374.80339793165,575283.0672,complete_account
a,0.003,2024-01-31,2024-02-02,301377.SZ,buy,408.5115404835229,14.690858778145,14.54,6001.385350485898,18.004156051457695,61355.413891394295,566939.4456000001,complete_account
a,0.003,2024-01-31,2024-02-02,600105.SH,buy,31.31264247548234,34.083330805462,3.96,1067.239151885025,3.201717455655075,60284.973022053615,1129284.87,complete_account
a,0.003,2024-01-31,2024-02-02,601727.SH,buy,1401.5057231808278,4.4866452555898,3.92,6288.059003591213,18.864177010773638,53978.049841451626,1376063.1300000001,complete_account
a,0.003,2024-01-31,2024-02-02,603000.SH,buy,69.05315447796443,88.204017055261,20.5,6090.765615293947,18.27229684588184,47869.0119293118,7300004.21,complete_account
a,0.003,2024-01-31,2024-02-02,603256.SH,buy,111.41069522319594,6.2894946193189,6.05,700.7169681408687,2.102150904422606,47166.192810266504,278992.03,complete_account
a,0.003,2024-01-31,2024-02-02,603308.SH,buy,438.87441849574407,14.180308249017,9.66,6223.374536877738,18.670123610633215,40924.148149778135,841394.53,complete_account
a,0.003,2024-01-31,2024-02-02,603699.SH,buy,7.381441233406804,15.85059448449,12.32,117.00023170182494,0.3510006951054748,40806.7969173812,738223.54,complete_account
a,0.003,2024-01-31,2024-02-02,688018.SH,buy,73.61004816704735,80.637539170479,78.67,5935.733142411127,17.807199427233382,34853.256575542844,1622740.52,complete_account
a,0.003,2024-01-31,2024-02-02,688019.SH,buy,2.102015752226464,225.90772517314,123.5,474.8615968635872,1.4245847905907616,34376.97039388867,1740038.97,complete_account
a,0.003,2024-01-31,2024-02-02,688027.SH,buy,73.38398264870648,81.558462567507,81.51,5985.08480190911,17.95525440572733,28373.93033757383,806121.92,complete_account
a,0.003,2024-01-31,2024-02-02,688037.SH,buy,9.310265670347349,127.35850388266,85.42,1185.7415065255288,3.557224519576587,27184.631606528725,3906950.04,complete_account
a,0.003,2024-01-31,2024-02-02,688183.SH,buy,796.2000743808148,7.4181169143519,7.02,5906.3052389725635,17.718915716917692,21260.60745183924,323761.17,complete_account
a,0.003,2024-01-31,2024-02-02,688192.SH,buy,197.45796925628838,30.67,30.67,6056.035917090365,18.168107751271094,15186.403426997605,778239.78,complete_account
a,0.003,2024-01-31,2024-02-02,688266.SH,buy,156.34316689576167,37.83,37.83,5914.462003666664,17.74338601099999,9254.19803731994,1418788.6300000001,complete_account
a,0.003,2024-01-31,2024-02-02,688313.SH,buy,141.94617687514165,8.1695608322156,8.11,1159.637926881905,3.478913780645715,8091.081196657389,1046293.68,complete_account
a,0.003,2024-01-31,2024-02-02,688702.SH,buy,187.60256559287654,31.72,31.72,5950.753380606044,17.85226014181813,2122.4755559095274,570909.92,complete_account
a,0.003,2024-02-29,2024-03-01,000657.SZ,sell,2692.9099513818633,27.999513738528,8.39,75400.16918033526,226.20050754100578,77296.44422870377,1091054.873,complete_account
a,0.003,2024-02-29,2024-03-01,000967.SZ,sell,3384.623719230059,22.584391994683,4.87,76439.66882959355,229.31900648878064,153506.79405180854,634982.7939,complete_account
a,0.003,2024-02-29,2024-03-01,002131.SZ,sell,756.3558366181404,103.68395250445,2.36,78421.96264037881,235.26588792113645,231693.4908042662,3815235.082,complete_account
a,0.003,2024-02-29,2024-03-01,002335.SZ,sell,559.0267403229142,156.72250574191,26.61,87612.07152013914,262.83621456041743,319042.7261098449,6186156.2072,complete_account
a,0.003,2024-02-29,2024-03-01,003021.SZ,sell,776.9956197983556,104.35513991989,63.99,81083.48662119904,243.25045986359714,399882.96227118035,2472268.9278,complete_account
a,0.003,2024-02-29,2024-03-01,300100.SZ,sell,2627.0741550310236,30.246001148848,8.41,79458.48791117722,238.37546373353166,479103.074718624,1053860.5296,complete_account
a,0.003,2024-02-29,2024-03-01,300475.SZ,sell,1204.8815156725018,77.99657626424,34.42,93976.63302652337,281.92989907957013,572797.7778460678,8132484.2638,complete_account
a,0.003,2024-02-29,2024-03-01,300548.SZ,sell,1146.930893508364,73.942274410775,26.48,84806.67885799082,254.42003657397245,657350.0366674847,6214209.0204,complete_account
a,0.003,2024-02-29,2024-03-01,300604.SZ,sell,411.76288636301103,204.42034553454,29.47,84172.71150862623,252.5181345258787,741270.230041585,5291316.368100001,complete_account
a,0.003,2024-02-29,2024-03-01,300735.SZ,sell,2146.175150760491,44.892486097729,22.46,96347.13811880678,289.0414143564203,837328.3267460354,34075753.5848,complete_account
a,0.003,2024-02-29,2024-03-01,300757.SZ,sell,996.4017903911182,123.94437626722,94.2,123498.39842156842,370.4951952647053,960456.2299723391,14287015.8966,complete_account
a,0.003,2024-02-29,2024-03-01,600105.SH,sell,21.519600829521778,44.411612867723,5.16,955.720181108652,2.867160543325956,961409.0829929045,3119807.68,complete_account
a,0.003,2024-02-29,2024-03-01,601727.SH,sell,15029.64468520658,4.8643475347593,4.25,73109.41507279285,219.32824521837856,1034299.1698204789,2041821.99,complete_account
a,0.003,2024-02-29,2024-03-01,603000.SH,sell,740.5209690054046,125.59391501673,29.19,93004.92764937133,279.014782948114,1127025.082686902,32620939.13,complete_account
a,0.003,2024-02-29,2024-03-01,603699.SH,sell,4235.792769307161,20.842502487723,16.2,88284.5213317636,264.8535639952908,1215044.7504546703,2148005.25,complete_account
a,0.003,2024-02-29,2024-03-01,688018.SH,sell,789.3887630374813,98.585464820346,96.18,77822.25812800806,233.4667743840242,1292633.5418082944,1380180.69,complete_account
a,0.003,2024-02-29,2024-03-01,688019.SH,sell,292.3115745929318,279.6499840038,152.88,81744.92715903897,245.2347814771169,1374133.2341858563,2903814.1,complete_account
a,0.003,2024-02-29,2024-03-01,688027.SH,sell,786.9644529829137,110.06540157558,110.0,86617.55854327104,259.8526756298131,1460490.9400534974,1451025.78,complete_account
a,0.003,2024-02-29,2024-03-01,688037.SH,sell,505.0176925634696,173.84689244578,116.6,87795.75648229748,263.38726944689245,1548023.3092663481,4086933.45,complete_account
a,0.003,2024-02-29,2024-03-01,688313.SH,sell,195.46416333064644,11.100932228239,11.02,2169.8344301829447,6.509503290548834,1550186.6341932404,3680844.54,complete_account
a,0.003,2024-02-29,2024-03-01,688702.SH,sell,2011.8361675290155,41.05,41.05,82585.87467706608,247.75762403119825,1632524.7512462754,1015088.55,complete_account
a,0.003,2024-02-29,2024-03-01,000528.SZ,buy,1090.7362444475154,76.220031856002,7.85,83135.95129828561,249.40785389485683,1549139.392094095,1553134.5247,complete_account
a,0.003,2024-02-29,2024-03-01,000737.SZ,buy,5816.439458647115,14.293272007618,5.3,83135.95129828561,249.40785389485683,1465754.0329419146,505989.905,complete_account
a,0.003,2024-02-29,2024-03-01,001696.SZ,buy,66.13822799399088,125.56121449832,5.91,8304.39623169228,24.913188695076844,1457424.7235215274,646107.7082,complete_account
a,0.003,2024-02-29,2024-03-01,002265.SZ,buy,7956.656014254837,10.448604432483,10.42,83135.95129828561,249.40785389485683,1374039.364369347,390513.08,complete_account
a,0.003,2024-02-29,2024-03-01,002273.SZ,buy,487.91817691091865,170.38912512879,11.59,83135.95129828561,249.40785389485683,1290654.0052171666,3542125.0735000004,complete_account
a,0.003,2024-02-29,2024-03-01,002487.SZ,buy,821.0824059613856,101.25165354255,21.89,83135.95129828561,249.40785389485683,1207268.6460649862,2432944.116,complete_account
a,0.003,2024-02-29,2024-03-01,002773.SZ,buy,2354.9501554013755,35.302637343556,17.35,83135.95129828561,249.40785389485683,1123883.2869128059,881467.4404000001,complete_account
a,0.003,2024-02-29,2024-03-01,300115.SZ,buy,668.54086973344,124.35432905012,10.14,83135.95129828561,249.40785389485683,1040497.9277606254,3497669.3111,complete_account
a,0.003,2024-02-29,2024-03-01,300136.SZ,buy,308.2850687688298,269.67232513173,20.44,83135.95129828561,249.40785389485683,957112.5686084449,6545092.4844,complete_account
