market,fee_per_side,date,signal_date,equity_before_trades,cash,holdings_value,equity,net_value,cash_weight,signal_exclusion_reserved_cash,trade_gross,fees_paid,held_stocks,pending_orders,stale_market_value,max_stale_trading_days,benchmark_close,benchmark_nav,account_evidence_status
a,0.0015,2020-03-31,2020-02-28,984485.1174722643,0.0,984485.1174722643,984485.1174722643,0.9844851174722643,0.0,0.0,0.0,0.0,30,1,0.0,0,3686.1551,0.9994027965508118,complete_account
a,0.0015,2020-04-01,2020-03-31,991919.3558603192,3.346940502524376e-10,989217.5451819686,989217.545181969,0.9892175451819689,3.3834220984310364e-16,0.0,1801207.1189003359,2701.8106783505077,30,0,0.0,0,3675.0758,0.9963989393870627,complete_account
a,0.0015,2020-04-02,2020-03-31,1039099.6900866545,3.346940502524376e-10,1039099.6900866542,1039099.6900866545,1.0390996900866545,3.2210003856754706e-16,0.0,0.0,0.0,30,0,0.0,0,3734.5306,1.0125185251821285,complete_account
a,0.0015,2020-04-03,2020-03-31,1039399.1712102058,3.346940502524376e-10,1039399.1712102054,1039399.1712102058,1.0393991712102058,3.2200723218082095e-16,0.0,0.0,0.0,30,0,0.0,0,3713.2183,1.0067402625634638,complete_account
a,0.0015,2020-04-07,2020-03-31,1074864.4414020139,3.346940502524376e-10,1074864.4414020136,1074864.4414020139,1.0748644414020139,3.1138256822030034e-16,0.0,0.0,0.0,30,0,0.0,0,3798.0214,1.0297323649023422,complete_account
a,0.0015,2020-04-08,2020-03-31,1071333.5692751405,3.346940502524376e-10,1071333.5692751403,1071333.5692751405,1.0713335692751405,3.124088144450566e-16,0.0,0.0,0.0,30,0,0.0,0,3780.3445,1.0249397441864236,complete_account
a,0.0015,2020-04-09,2020-03-31,1073981.483971357,3.346940502524376e-10,1073981.4839713569,1073981.483971357,1.073981483971357,3.1163856663041297e-16,0.0,0.0,0.0,30,0,0.0,0,3792.8105,1.0283195681286668,complete_account
a,0.0015,2020-04-10,2020-03-31,1043015.5726964626,3.346940502524376e-10,1043015.5726964623,1043015.5726964626,1.0430155726964627,3.2089075083238467e-16,0.0,0.0,0.0,30,0,0.0,0,3769.1782,1.0219122992894019,complete_account
a,0.0015,2020-04-13,2020-03-31,1015452.9640741722,3.346940502524376e-10,1015452.9640741718,1015452.9640741722,1.0154529640741723,3.296007418301163e-16,0.0,0.0,0.0,30,0,0.0,0,3753.2566,1.0175955814265092,complete_account
a,0.0015,2020-04-14,2020-03-31,1062719.449240492,3.346940502524376e-10,1062719.4492404917,1062719.449240492,1.0627194492404919,3.149411168598052e-16,0.0,0.0,0.0,30,0,0.0,0,3825.6991,1.037236436226442,complete_account
a,0.0015,2020-04-15,2020-03-31,1069042.3098977464,3.346940502524376e-10,1069042.3098977462,1069042.3098977464,1.0690423098977464,3.1307839470305993e-16,0.0,0.0,0.0,30,0,0.0,0,3797.3623,1.02955366748855,complete_account
a,0.0015,2020-04-16,2020-03-31,1078823.0983643087,3.346940502524376e-10,1078823.0983643085,1078823.0983643087,1.0788230983643088,3.102399742459115e-16,0.0,0.0,0.0,30,0,0.0,0,3802.3806,1.0309142459009806,complete_account
a,0.0015,2020-04-17,2020-03-31,1102236.8491478409,3.346940502524376e-10,1102236.8491478406,1102236.8491478409,1.102236849147841,3.0364984668331093e-16,0.0,0.0,0.0,30,0,0.0,0,3839.4871,1.0409746852650792,complete_account
a,0.0015,2020-04-20,2020-03-31,1114058.2976418037,3.346940502524376e-10,1114058.2976418035,1114058.2976418037,1.1140582976418036,3.004277702171468e-16,0.0,0.0,0.0,30,0,0.0,0,3853.4551,1.044761736510487,complete_account
