date,market,rank,code,name,score,selected,target_weight
2026-09-08,hk2,216,09999.HK,网易,0.08562631071200133,False,0.0
2026-09-08,hk2,217,06069.HK,盛业,0.0809643085422711,False,0.0
2026-09-08,hk2,218,06862.HK,海底捞,0.07787224565794773,False,0.0
2026-09-08,hk2,219,09987.HK,百胜中国,0.07639575470565006,False,0.0
2026-09-08,hk2,220,01310.HK,香港宽频,0.07085245703813298,False,0.0
2026-09-08,hk2,221,01686.HK,新意网集团,0.061760422481546576,False,0.0
2026-09-08,hk2,222,09888.HK,百度集团-W,0.060113677777488356,False,0.0
2026-09-08,hk2,223,00023.HK,东亚银行,0.058233997571812024,False,0.0
2026-09-08,hk2,224,00762.HK,中国联通,0.05815644098821768,False,0.0
2026-09-08,hk2,225,00916.HK,龙源电力,0.05737566407663103,False,0.0
2026-09-08,hk2,226,03899.HK,中集安瑞科,0.045154004016398325,False,0.0
2026-09-08,hk2,227,06955.HK,博安生物,0.04190868675596582,False,0.0
2026-09-08,hk2,228,00590.HK,六福集团,0.04150369870976983,False,0.0
2026-09-08,hk2,229,03918.HK,金界控股,0.040920095406164814,False,0.0
2026-09-08,hk2,230,00119.HK,保利置业集团,0.029011173815898683,False,0.0
2026-09-08,hk2,231,09858.HK,优然牧业,0.020630097857886304,False,0.0
2026-09-08,hk2,232,01378.HK,中国宏桥,0.006348244216013238,False,0.0
2026-09-08,hk2,233,01681.HK,康臣药业,0.002076226044641482,False,0.0
2026-09-08,hk2,234,00656.HK,复星国际,-0.015491902276131342,False,0.0
2026-09-08,hk2,235,06160.HK,百济神州,-0.017914939221380488,False,0.0
2026-09-08,hk2,236,02285.HK,泉峰控股,-0.031288856211778376,False,0.0
2026-09-08,hk2,237,01313.HK,华润建材科技,-0.034971207114728786,False,0.0
2026-09-08,hk2,238,09992.HK,泡泡玛特,-0.038473838763834534,False,0.0
2026-09-08,hk2,239,00384.HK,中国燃气,-0.04135319153547079,False,0.0
2026-09-08,hk2,240,01336.HK,新华保险,-0.043424271202351,False,0.0
2026-09-08,hk2,241,01585.HK,雅迪控股,-0.05294545695288262,False,0.0
2026-09-08,hk2,242,01211.HK,比亚迪股份,-0.05899114337418067,False,0.0
2026-09-08,hk2,243,03900.HK,绿城中国,-0.06482633541828187,False,0.0
2026-09-08,hk2,244,09633.HK,农夫山泉,-0.08012660803287305,False,0.0
2026-09-08,hk2,245,00291.HK,华润啤酒,-0.10273814262078124,False,0.0
2026-09-08,hk2,246,01368.HK,特步国际,-0.10776682926205851,False,0.0
2026-09-08,hk2,247,06881.HK,中国银河,-0.1093602761994991,False,0.0
2026-09-08,hk2,248,03606.HK,福耀玻璃,-0.11417492564551224,False,0.0
2026-09-08,hk2,249,00012.HK,恒基地产,-0.12739537456528943,False,0.0
2026-09-08,hk2,250,01359.HK,中国信达,-0.1285350450332265,False,0.0
2026-09-08,hk2,251,00817.HK,中国金茂,-0.14076036815915055,False,0.0
2026-09-08,hk2,252,02689.HK,玖龙纸业,-0.14087108579888857,False,0.0
2026-09-08,hk2,253,01896.HK,猫眼娱乐,-0.14372892616515404,False,0.0
2026-09-08,hk2,254,01179.HK,华住集团-S,-0.16283527741930506,False,0.0
2026-09-08,hk2,255,02669.HK,中海物业,-0.17835858222121276,False,0.0
2026-09-08,hk2,256,00152.HK,深圳国际,-0.19381103985681689,False,0.0
2026-09-08,hk2,257,06186.HK,中国飞鹤,-0.20520546401600578,False,0.0
2026-09-08,hk2,258,02357.HK,中航科工,-0.2134371345107533,False,0.0
2026-09-08,hk2,259,03888.HK,金山软件,-0.21345231181939706,False,0.0
2026-09-08,hk2,260,01735.HK,中环新能源,-0.21378356634005052,False,0.0
2026-09-08,hk2,261,02171.HK,科济药业-B,-0.2194067464546694,False,0.0
2026-09-08,hk2,262,01055.HK,中国南方航空股份,-0.2208784511506589,False,0.0
2026-09-08,hk2,263,01157.HK,中联重科,-0.22840044361006415,False,0.0
2026-09-08,hk2,264,09890.HK,贪玩,-0.2345182863269763,False,0.0
2026-09-08,hk2,265,02727.HK,上海电气,-0.24795563716715707,False,0.0
2026-09-08,hk2,266,00290.HK,国富量子,-0.25483425703686313,False,0.0
2026-09-08,hk2,267,02600.HK,中国铝业,-0.2597872641433368,False,0.0
2026-09-08,hk2,268,09688.HK,再鼎医药,-0.26798177648994814,False,0.0
2026-09-08,hk2,269,03933.HK,联邦制药,-0.2693012518313283,False,0.0
2026-09-08,hk2,270,03323.HK,中国建材,-0.27866326160598587,False,0.0
2026-09-08,hk2,271,02255.HK,海昌海洋公园,-0.2859495555170352,False,0.0
2026-09-08,hk2,272,09969.HK,诺诚健华,-0.3186944431193428,False,0.0
2026-09-08,hk2,273,03993.HK,洛阳钼业,-0.3244442188049518,False,0.0
2026-09-08,hk2,274,02038.HK,富智康集团,-0.3423021422327249,False,0.0
2026-09-08,hk2,275,01478.HK,丘钛科技,-0.3488687218805089,False,0.0
2026-09-08,hk2,276,01196.HK,伟禄科技股份,-0.35214940231339176,False,0.0
2026-09-08,hk2,277,00285.HK,比亚迪电子,-0.35577590811330306,False,0.0
2026-09-08,hk2,278,02602.HK,万物云,-0.3596870873389185,False,0.0
2026-09-08,hk2,279,00546.HK,阜丰集团,-0.36950828579144657,False,0.0
2026-09-08,hk2,280,00200.HK,新濠国际发展,-0.3724528511934019,False,0.0
2026-09-08,hk2,281,00336.HK,华宝国际,-0.3761840670039629,False,0.0
2026-09-08,hk2,282,00763.HK,中兴通讯,-0.3783031685816789,False,0.0
2026-09-08,hk2,283,01114.HK,BRILLIANCE CHI,-0.38703515713306097,False,0.0
2026-09-08,hk2,284,01801.HK,信达生物,-0.3871485539230761,False,0.0
2026-09-08,hk2,285,02158.HK,医渡科技,-0.38735865146026927,False,0.0
2026-09-08,hk2,286,00981.HK,中芯国际,-0.39174910079910136,False,0.0
2026-09-08,hk2,287,02128.HK,中国联塑,-0.3989408018833266,False,0.0
2026-09-08,hk2,288,02899.HK,紫金矿业,-0.4037033508882165,False,0.0
2026-09-08,hk2,289,00358.HK,江西铜业股份,-0.40784868568894406,False,0.0
2026-09-08,hk2,290,09699.HK,顺丰同城,-0.4137811495201795,False,0.0
2026-09-08,hk2,291,06666.HK,恒大物业,-0.42315821470648607,False,0.0
2026-09-08,hk2,292,09896.HK,名创优品,-0.4432630881574808,False,0.0
2026-09-08,hk2,293,00460.HK,四环医药,-0.44761613702059366,False,0.0
2026-09-08,hk2,294,00004.HK,九龙仓集团,-0.4547198268922232,False,0.0
2026-09-08,hk2,295,01066.HK,威高股份,-0.45707430751653844,False,0.0
2026-09-08,hk2,296,01928.HK,金沙中国有限公司,-0.46077739670425194,False,0.0
2026-09-08,hk2,297,03690.HK,美团-W,-0.4659482972506151,False,0.0
2026-09-08,hk2,298,00700.HK,腾讯控股,-0.47082201751233144,False,0.0
2026-09-08,hk2,299,02233.HK,西部水泥,-0.5183692393013658,False,0.0
2026-09-08,hk2,300,02155.HK,森松国际,-0.5362554980963853,False,0.0
2026-09-08,hk2,301,02498.HK,速腾聚创,-0.5550921909386577,False,0.0
2026-09-08,hk2,302,02282.HK,美高梅中国,-0.5578982699211318,False,0.0
