market,fee_per_side,signal_date,date,code,side,reason,requested_notional,capacity_notional,account_evidence_status,remaining_units,funded_notional
hk,0.0015,2026-04-30,2026-05-29,00071.HK,buy,daily_amount_capacity,84863.17590870842,5332.1,complete_account,,
hk,0.0015,2026-04-30,2026-05-29,00737.HK,buy,daily_amount_capacity,236573.22181433366,4707.650000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,00071.HK,buy,daily_amount_capacity,89449.53290812839,15485.9,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,00588.HK,buy,daily_amount_capacity,494088.95784641174,74916.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,00613.HK,buy,daily_amount_capacity,494088.95784641185,9275.800000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,00737.HK,buy,daily_amount_capacity,230106.38439440547,9469.91,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,01523.HK,buy,daily_amount_capacity,494088.9578464118,252311.28,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,02603.HK,buy,daily_amount_capacity,494088.9578464118,438322.65,complete_account,,
hk,0.0015,2026-05-29,2026-06-01,09936.HK,sell,daily_amount_capacity,676866.6586440355,635668.42,complete_account,,
hk,0.0015,2026-05-29,2026-06-02,00071.HK,buy,daily_amount_capacity,73477.9430109844,6781.6,complete_account,,
hk,0.0015,2026-05-29,2026-06-02,00588.HK,buy,daily_amount_capacity,419172.9578464118,88440.2,complete_account,,
hk,0.0015,2026-05-29,2026-06-02,00613.HK,buy,daily_amount_capacity,500143.21817356907,5123.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-02,00737.HK,buy,daily_amount_capacity,220636.47439440544,336.40000000000003,complete_account,,
hk,0.0015,2026-05-29,2026-06-02,01523.HK,buy,daily_amount_capacity,251908.79232015673,196688.67,complete_account,,
hk,0.0015,2026-05-29,2026-06-03,00071.HK,buy,daily_amount_capacity,67011.24548034524,3720.2000000000003,complete_account,,
hk,0.0015,2026-05-29,2026-06-03,00588.HK,buy,daily_amount_capacity,326598.59837333416,101969.2,complete_account,,
hk,0.0015,2026-05-29,2026-06-03,00613.HK,buy,daily_amount_capacity,502606.7349271988,24399.4,complete_account,,
hk,0.0015,2026-05-29,2026-06-03,00737.HK,buy,daily_amount_capacity,218074.8211176962,5869.25,complete_account,,
hk,0.0015,2026-05-29,2026-06-04,00071.HK,buy,daily_amount_capacity,63172.07734974262,637.9,complete_account,,
hk,0.0015,2026-05-29,2026-06-04,00588.HK,buy,daily_amount_capacity,221785.98826734428,97205.40000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-04,00613.HK,buy,daily_amount_capacity,499862.0066974837,17776.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-04,00737.HK,buy,daily_amount_capacity,213288.25260298964,2215.7000000000003,complete_account,,
hk,0.0015,2026-05-29,2026-06-05,00071.HK,buy,daily_amount_capacity,62769.71097441304,349.92,complete_account,,
hk,0.0015,2026-05-29,2026-06-05,00588.HK,buy,daily_amount_capacity,124580.58826734431,117345.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-05,00613.HK,buy,daily_amount_capacity,487307.1547844594,26712.82,complete_account,,
hk,0.0015,2026-05-29,2026-06-05,00737.HK,buy,daily_amount_capacity,208929.6840486464,2312.85,complete_account,,
hk,0.0015,2026-05-29,2026-06-08,00071.HK,buy,daily_amount_capacity,62009.9049173589,7109.8,complete_account,,
hk,0.0015,2026-05-29,2026-06-08,00613.HK,buy,daily_amount_capacity,452369.4359490237,15515.4,complete_account,,
hk,0.0015,2026-05-29,2026-06-08,00737.HK,buy,daily_amount_capacity,205557.26054070555,3186.9500000000003,complete_account,,
hk,0.0015,2026-05-29,2026-06-09,00071.HK,buy,daily_amount_capacity,55262.99512927624,2325.1,complete_account,,
hk,0.0015,2026-05-29,2026-06-09,00613.HK,buy,daily_amount_capacity,436854.03594902373,7726.400000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-09,00737.HK,buy,daily_amount_capacity,204456.6024019481,11072.25,complete_account,,
hk,0.0015,2026-05-29,2026-06-10,00071.HK,buy,daily_amount_capacity,52375.81323118707,9486.9,complete_account,,
hk,0.0015,2026-05-29,2026-06-10,00613.HK,buy,daily_amount_capacity,426006.70768757677,16994.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-10,00737.HK,buy,daily_amount_capacity,190424.38782436977,1061.5,complete_account,,
hk,0.0015,2026-05-29,2026-06-11,00071.HK,buy,daily_amount_capacity,43014.44175771563,1029.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-11,00613.HK,buy,daily_amount_capacity,413507.35282699997,19279.52,complete_account,,
hk,0.0015,2026-05-29,2026-06-11,00737.HK,buy,daily_amount_capacity,188381.732965177,6053.3,complete_account,,
hk,0.0015,2026-05-29,2026-06-12,00071.HK,buy,daily_amount_capacity,41903.7580188873,1442.2,complete_account,,
hk,0.0015,2026-05-29,2026-06-12,00613.HK,buy,daily_amount_capacity,392799.47111385886,9934.6,complete_account,,
hk,0.0015,2026-05-29,2026-06-12,00737.HK,buy,daily_amount_capacity,183278.06022020316,2462.39,complete_account,,
hk,0.0015,2026-05-29,2026-06-15,00071.HK,buy,daily_amount_capacity,40146.068287745446,9721.32,complete_account,,
hk,0.0015,2026-05-29,2026-06-15,00613.HK,buy,daily_amount_capacity,382864.87111385894,19544.8,complete_account,,
hk,0.0015,2026-05-29,2026-06-15,00737.HK,buy,daily_amount_capacity,178005.06394735276,4162.43,complete_account,,
hk,0.0015,2026-05-29,2026-06-16,00071.HK,buy,daily_amount_capacity,31112.144368902296,7342.3,complete_account,,
hk,0.0015,2026-05-29,2026-06-16,00613.HK,buy,daily_amount_capacity,367283.56279873685,20221.16,complete_account,,
hk,0.0015,2026-05-29,2026-06-16,00737.HK,buy,daily_amount_capacity,173842.63394735273,4886.85,complete_account,,
hk,0.0015,2026-05-29,2026-06-17,00071.HK,buy,daily_amount_capacity,23176.169101284457,2753.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-17,00613.HK,buy,daily_amount_capacity,357049.8100735192,16604.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-17,00737.HK,buy,daily_amount_capacity,168955.78394735273,2793.2000000000003,complete_account,,
hk,0.0015,2026-05-29,2026-06-18,00071.HK,buy,daily_amount_capacity,20221.955612601574,17146.7,complete_account,,
hk,0.0015,2026-05-29,2026-06-18,00613.HK,buy,daily_amount_capacity,349968.769795854,29894.54,complete_account,,
hk,0.0015,2026-05-29,2026-06-18,00737.HK,buy,daily_amount_capacity,166162.58394735272,7794.150000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-22,00613.HK,buy,daily_amount_capacity,335315.85978613066,37812.1,complete_account,,
hk,0.0015,2026-05-29,2026-06-22,00737.HK,buy,daily_amount_capacity,157534.91587393353,3688.38,complete_account,,
hk,0.0015,2026-05-29,2026-06-23,00613.HK,buy,daily_amount_capacity,291708.2319980899,31653.9,complete_account,,
hk,0.0015,2026-05-29,2026-06-23,00737.HK,buy,daily_amount_capacity,153846.53587393355,2708.3,complete_account,,
hk,0.0015,2026-05-29,2026-06-24,00613.HK,buy,daily_amount_capacity,260054.33199808985,26177.0,complete_account,,
hk,0.0015,2026-05-29,2026-06-24,00737.HK,buy,daily_amount_capacity,151138.23587393353,691.7,complete_account,,
hk,0.0015,2026-05-29,2026-06-25,00613.HK,buy,daily_amount_capacity,235426.1885013883,63928.4,complete_account,,
hk,0.0015,2026-05-29,2026-06-25,00737.HK,buy,daily_amount_capacity,148854.50903929002,2893.27,complete_account,,
hk,0.0015,2026-05-29,2026-06-26,00613.HK,buy,daily_amount_capacity,178267.43804749867,46776.6,complete_account,,
hk,0.0015,2026-05-29,2026-06-26,00737.HK,buy,daily_amount_capacity,146741.7804245262,2745.61,complete_account,,
hk,0.0015,2026-05-29,2026-06-29,00613.HK,buy,daily_amount_capacity,134819.72002338417,35213.700000000004,complete_account,,
hk,0.0015,2026-05-29,2026-06-29,00737.HK,buy,daily_amount_capacity,143230.23334780062,9632.7,complete_account,,
hk,0.0015,2026-05-29,2026-06-30,00613.HK,buy,daily_amount_capacity,100528.29798656351,10897.300000000001,complete_account,,
hk,0.0015,2026-05-29,2026-06-30,00737.HK,buy,daily_amount_capacity,131454.25741174142,2555.3,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,00071.HK,sell,daily_amount_capacity,5383.311603351989,3782.1,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,00588.HK,sell,daily_amount_capacity,419975.61416944047,18173.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,00613.HK,sell,daily_amount_capacity,97316.14312157921,26509.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,00737.HK,buy,daily_amount_capacity,138307.77685129168,4247.9,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,01523.HK,sell,daily_amount_capacity,442050.1434865762,63533.85,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,01883.HK,buy,daily_amount_capacity,466767.3334429443,185447.56,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,02451.HK,buy,daily_amount_capacity,466767.3334429443,61016.3,complete_account,,
hk,0.0015,2026-06-30,2026-07-02,03928.HK,buy,daily_amount_capacity,466767.3334429443,69753.9,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,00588.HK,sell,daily_amount_capacity,401802.21416944044,16507.2,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,00737.HK,buy,daily_amount_capacity,136257.57975049134,3134.15,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,01523.HK,sell,daily_amount_capacity,375162.35164557217,47757.83,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,01883.HK,buy,daily_amount_capacity,285857.18914363737,59380.51,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,02451.HK,buy,daily_amount_capacity,409367.9389274573,139038.15,complete_account,,
hk,0.0015,2026-06-30,2026-07-03,03928.HK,buy,daily_amount_capacity,393032.4418587397,61449.5,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,00588.HK,sell,daily_amount_capacity,385295.01416944043,14305.800000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,00737.HK,buy,daily_amount_capacity,133123.4297504913,23.02,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,01523.HK,sell,daily_amount_capacity,321132.4043726617,41974.41,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,01883.HK,buy,daily_amount_capacity,225577.96216290852,69838.75,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,02451.HK,buy,daily_amount_capacity,283357.73056251166,122133.45,complete_account,,
hk,0.0015,2026-06-30,2026-07-06,03928.HK,buy,daily_amount_capacity,341048.01662634645,69114.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,00588.HK,sell,daily_amount_capacity,365533.49043165776,11877.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,00737.HK,buy,daily_amount_capacity,133100.40975049132,1264.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,01523.HK,sell,daily_amount_capacity,281702.40317554417,54792.86,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,01883.HK,buy,daily_amount_capacity,154498.26226519598,100699.78,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,02451.HK,buy,daily_amount_capacity,158135.6928122638,134684.3,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,03928.HK,buy,daily_amount_capacity,279967.25973169063,94065.2,complete_account,,
hk,0.0015,2026-06-30,2026-07-07,00737.HK,buy,insufficient_unreserved_cash,1264.4,,complete_account,,408.7961120018133
hk,0.0015,2026-06-30,2026-07-07,01883.HK,buy,insufficient_unreserved_cash,100699.78,,complete_account,,32557.4806575751
hk,0.0015,2026-06-30,2026-07-07,02451.HK,buy,insufficient_unreserved_cash,134684.3,,complete_account,,43545.095055113736
hk,0.0015,2026-06-30,2026-07-07,03928.HK,buy,insufficient_unreserved_cash,94065.2,,complete_account,,30412.439128972605
hk,0.0015,2026-06-30,2026-07-08,00588.HK,sell,daily_amount_capacity,353656.0904316578,20856.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-08,00737.HK,buy,daily_amount_capacity,132691.61363848954,8959.800000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-08,01523.HK,sell,daily_amount_capacity,224860.0376242759,104139.53,complete_account,,
hk,0.0015,2026-06-30,2026-07-08,01883.HK,buy,daily_amount_capacity,123409.9476510863,88895.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-08,03928.HK,buy,daily_amount_capacity,271255.2397855631,130739.62000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-08,00737.HK,buy,insufficient_unreserved_cash,8959.800000000001,,complete_account,,3246.8201509080222
hk,0.0015,2026-06-30,2026-07-08,01883.HK,buy,insufficient_unreserved_cash,88895.6,,complete_account,,32213.66831927712
hk,0.0015,2026-06-30,2026-07-08,02451.HK,buy,insufficient_unreserved_cash,115306.78899313736,,complete_account,,41784.46014859904
hk,0.0015,2026-06-30,2026-07-08,03928.HK,buy,insufficient_unreserved_cash,130739.62000000001,,complete_account,,47376.95403223927
hk,0.0015,2026-06-30,2026-07-09,00588.HK,sell,daily_amount_capacity,327832.1368431285,21224.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-09,00737.HK,buy,daily_amount_capacity,129444.79348758153,1933.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-09,01523.HK,sell,daily_amount_capacity,122135.20107299449,71741.5,complete_account,,
hk,0.0015,2026-06-30,2026-07-09,01883.HK,buy,daily_amount_capacity,92281.94932385463,66925.1,complete_account,,
hk,0.0015,2026-06-30,2026-07-09,03928.HK,buy,daily_amount_capacity,244833.29329983488,97495.0,complete_account,,
hk,0.0015,2026-06-30,2026-07-09,00737.HK,buy,insufficient_unreserved_cash,1933.8,,complete_account,,721.7964496834071
hk,0.0015,2026-06-30,2026-07-09,01883.HK,buy,insufficient_unreserved_cash,66925.1,,complete_account,,24979.98736927655
hk,0.0015,2026-06-30,2026-07-09,02451.HK,buy,insufficient_unreserved_cash,81970.54675524721,,complete_account,,30595.743937607385
hk,0.0015,2026-06-30,2026-07-09,03928.HK,buy,insufficient_unreserved_cash,97495.0,,complete_account,,36390.29106520001
hk,0.0015,2026-06-30,2026-07-10,00588.HK,sell,daily_amount_capacity,315898.46826261166,20531.600000000002,complete_account,,
hk,0.0015,2026-06-30,2026-07-10,00737.HK,buy,daily_amount_capacity,128722.99703789811,1087.44,complete_account,,
hk,0.0015,2026-06-30,2026-07-10,01883.HK,buy,daily_amount_capacity,67829.8204797121,60226.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-10,03928.HK,buy,daily_amount_capacity,179013.96095351965,132538.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-10,00737.HK,buy,insufficient_unreserved_cash,1087.44,,complete_account,,317.0839431134553
hk,0.0015,2026-06-30,2026-07-10,01883.HK,buy,insufficient_unreserved_cash,60226.4,,complete_account,,17561.267188560476
hk,0.0015,2026-06-30,2026-07-10,02451.HK,buy,insufficient_unreserved_cash,55310.198576648356,,complete_account,,16127.764160847386
hk,0.0015,2026-06-30,2026-07-10,03928.HK,buy,insufficient_unreserved_cash,132538.6,,complete_account,,38646.60294152965
hk,0.0015,2026-06-30,2026-07-13,00588.HK,sell,daily_amount_capacity,291023.23784698755,13630.2,complete_account,,
hk,0.0015,2026-06-30,2026-07-13,00737.HK,buy,daily_amount_capacity,128405.91309478467,2609.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-13,03928.HK,buy,daily_amount_capacity,146106.39820328087,69451.5,complete_account,,
hk,0.0015,2026-06-30,2026-07-13,00737.HK,buy,insufficient_unreserved_cash,2609.6,,complete_account,,221.49434896494287
hk,0.0015,2026-06-30,2026-07-13,01883.HK,buy,insufficient_unreserved_cash,49877.3583239053,,complete_account,,4233.42773223658
hk,0.0015,2026-06-30,2026-07-13,02451.HK,buy,insufficient_unreserved_cash,38168.6586223782,,complete_account,,3239.6314348669575
hk,0.0015,2026-06-30,2026-07-13,03928.HK,buy,insufficient_unreserved_cash,69451.5,,complete_account,,5894.817127965485
hk,0.0015,2026-06-30,2026-07-14,00588.HK,sell,daily_amount_capacity,281533.23244171625,16490.0,complete_account,,
hk,0.0015,2026-06-30,2026-07-14,00737.HK,buy,daily_amount_capacity,128184.41874581973,7458.5,complete_account,,
hk,0.0015,2026-06-30,2026-07-14,03928.HK,buy,daily_amount_capacity,142276.8907801891,61024.85,complete_account,,
hk,0.0015,2026-06-30,2026-07-14,00737.HK,buy,insufficient_unreserved_cash,7458.5,,complete_account,,823.0218319340888
hk,0.0015,2026-06-30,2026-07-14,01883.HK,buy,insufficient_unreserved_cash,46180.918010394285,,complete_account,,5095.9179112841275
hk,0.0015,2026-06-30,2026-07-14,02451.HK,buy,insufficient_unreserved_cash,34326.002813756895,,complete_account,,3787.7655988138217
hk,0.0015,2026-06-30,2026-07-14,03928.HK,buy,insufficient_unreserved_cash,61024.85,,complete_account,,6733.898751827174
hk,0.0015,2026-06-30,2026-07-15,00588.HK,sell,daily_amount_capacity,265043.23244171625,18242.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-15,00737.HK,buy,daily_amount_capacity,127361.39691388565,3689.56,complete_account,,
hk,0.0015,2026-06-30,2026-07-15,03928.HK,buy,daily_amount_capacity,143741.15686878705,58289.0,complete_account,,
hk,0.0015,2026-06-30,2026-07-15,00737.HK,buy,insufficient_unreserved_cash,3689.56,,complete_account,,499.0376997196924
hk,0.0015,2026-06-30,2026-07-15,01883.HK,buy,insufficient_unreserved_cash,41085.00009911014,,complete_account,,5557.0214178501665
hk,0.0015,2026-06-30,2026-07-15,02451.HK,buy,insufficient_unreserved_cash,31404.862865637,,complete_account,,4247.718027211883
hk,0.0015,2026-06-30,2026-07-15,03928.HK,buy,insufficient_unreserved_cash,58289.0,,complete_account,,7883.9776230664775
hk,0.0015,2026-06-30,2026-07-16,00588.HK,sell,daily_amount_capacity,250430.25644820993,2444.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-16,00737.HK,buy,daily_amount_capacity,128226.47060356449,5501.85,complete_account,,
hk,0.0015,2026-06-30,2026-07-16,03928.HK,buy,daily_amount_capacity,129141.80536665453,80858.90000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-16,00737.HK,buy,insufficient_unreserved_cash,5501.85,,complete_account,,90.3989988429225
hk,0.0015,2026-06-30,2026-07-16,01883.HK,buy,insufficient_unreserved_cash,35390.27333753417,,complete_account,,581.4853691922648
hk,0.0015,2026-06-30,2026-07-16,02451.HK,buy,insufficient_unreserved_cash,26586.166760349897,,complete_account,,436.82813202952
hk,0.0015,2026-06-30,2026-07-16,03928.HK,buy,insufficient_unreserved_cash,80858.90000000001,,complete_account,,1328.564684158962
hk,0.0015,2026-06-30,2026-07-17,00588.HK,sell,daily_amount_capacity,240797.666406237,16292.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-17,00737.HK,buy,daily_amount_capacity,128136.07160472158,3610.05,complete_account,,
hk,0.0015,2026-06-30,2026-07-17,03928.HK,buy,daily_amount_capacity,127813.24068249555,57795.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-17,00737.HK,buy,insufficient_unreserved_cash,3610.05,,complete_account,,485.6630470292289
hk,0.0015,2026-06-30,2026-07-17,01883.HK,buy,insufficient_unreserved_cash,34944.23072308252,,complete_account,,4701.076597017949
hk,0.0015,2026-06-30,2026-07-17,02451.HK,buy,insufficient_unreserved_cash,24394.349458634868,,complete_account,,3281.792243425002
hk,0.0015,2026-06-30,2026-07-17,03928.HK,buy,insufficient_unreserved_cash,57795.4,,complete_account,,7775.263519417485
hk,0.0015,2026-06-30,2026-07-20,00588.HK,sell,daily_amount_capacity,227855.88829289525,29543.2,complete_account,,
hk,0.0015,2026-06-30,2026-07-20,00737.HK,buy,daily_amount_capacity,128359.577494132,436.55,complete_account,,
hk,0.0015,2026-06-30,2026-07-20,03928.HK,buy,daily_amount_capacity,120134.00754480854,69775.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-20,00737.HK,buy,insufficient_unreserved_cash,436.55,,complete_account,,105.50225064172088
hk,0.0015,2026-06-30,2026-07-20,01883.HK,buy,insufficient_unreserved_cash,30477.597181305387,,complete_account,,7365.605536088619
hk,0.0015,2026-06-30,2026-07-20,02451.HK,buy,insufficient_unreserved_cash,21188.5016656239,,complete_account,,5120.684030349726
hk,0.0015,2026-06-30,2026-07-20,03928.HK,buy,insufficient_unreserved_cash,69775.8,,complete_account,,16862.91132820201
hk,0.0015,2026-06-30,2026-07-21,00588.HK,sell,daily_amount_capacity,195396.32522976614,11368.0,complete_account,,
hk,0.0015,2026-06-30,2026-07-21,00737.HK,buy,daily_amount_capacity,128962.6612945568,2382.85,complete_account,,
hk,0.0015,2026-06-30,2026-07-21,03928.HK,buy,daily_amount_capacity,104344.25708856166,70779.85,complete_account,,
hk,0.0015,2026-06-30,2026-07-21,00737.HK,buy,insufficient_unreserved_cash,2382.85,,complete_account,,239.5959037532446
hk,0.0015,2026-06-30,2026-07-21,01883.HK,buy,insufficient_unreserved_cash,23200.883920775308,,complete_account,,2332.852152201054
hk,0.0015,2026-06-30,2026-07-21,02451.HK,buy,insufficient_unreserved_cash,16355.771356337196,,complete_account,,1644.5751179063066
hk,0.0015,2026-06-30,2026-07-21,03928.HK,buy,insufficient_unreserved_cash,70779.85,,complete_account,,7116.92390552032
hk,0.0015,2026-06-30,2026-07-22,00588.HK,sell,daily_amount_capacity,186775.01665110432,8815.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-22,00737.HK,buy,daily_amount_capacity,128015.79580074668,199.6,complete_account,,
hk,0.0015,2026-06-30,2026-07-22,03928.HK,buy,daily_amount_capacity,96688.89067332518,68807.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-22,00737.HK,buy,insufficient_unreserved_cash,199.6,,complete_account,,16.96253635437101
hk,0.0015,2026-06-30,2026-07-22,01883.HK,buy,insufficient_unreserved_cash,20947.985913281474,,complete_account,,1780.2152936116674
hk,0.0015,2026-06-30,2026-07-22,02451.HK,buy,insufficient_unreserved_cash,13467.996556309312,,complete_account,,1144.545998030763
hk,0.0015,2026-06-30,2026-07-22,03928.HK,buy,insufficient_unreserved_cash,68807.8,,complete_account,,5847.4689827870225
hk,0.0015,2026-06-30,2026-07-23,00588.HK,sell,daily_amount_capacity,183193.51714083963,17905.0,complete_account,,
hk,0.0015,2026-06-30,2026-07-23,00737.HK,buy,daily_amount_capacity,127998.83326439232,2368.05,complete_account,,
hk,0.0015,2026-06-30,2026-07-23,03928.HK,buy,daily_amount_capacity,96117.01738139677,67931.7,complete_account,,
hk,0.0015,2026-06-30,2026-07-23,00737.HK,buy,insufficient_unreserved_cash,2368.05,,complete_account,,414.15033366951064
hk,0.0015,2026-06-30,2026-07-23,01883.HK,buy,insufficient_unreserved_cash,19533.56776889996,,complete_account,,3416.2427352656896
hk,0.0015,2026-06-30,2026-07-23,02451.HK,buy,insufficient_unreserved_cash,12238.134362106297,,complete_account,,2140.338012102205
hk,0.0015,2026-06-30,2026-07-23,03928.HK,buy,insufficient_unreserved_cash,67931.7,,complete_account,,11880.634370784863
hk,0.0015,2026-06-30,2026-07-24,00588.HK,sell,daily_amount_capacity,160565.98807967544,3740.2000000000003,complete_account,,
hk,0.0015,2026-06-30,2026-07-24,00737.HK,buy,daily_amount_capacity,127584.68293072283,1837.14,complete_account,,
hk,0.0015,2026-06-30,2026-07-24,03928.HK,buy,daily_amount_capacity,82336.31422089889,58745.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-24,00737.HK,buy,insufficient_unreserved_cash,1837.14,,complete_account,,78.93622665017246
hk,0.0015,2026-06-30,2026-07-24,01883.HK,buy,insufficient_unreserved_cash,16177.689546868842,,complete_account,,695.1053097465433
hk,0.0015,2026-06-30,2026-07-24,02451.HK,buy,insufficient_unreserved_cash,10027.40117792775,,complete_account,,430.8464309160495
hk,0.0015,2026-06-30,2026-07-24,03928.HK,buy,insufficient_unreserved_cash,58745.4,,complete_account,,2524.108238378698
hk,0.0015,2026-06-30,2026-07-27,00588.HK,sell,daily_amount_capacity,156825.78807967546,9419.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-27,00737.HK,buy,daily_amount_capacity,127505.74670407265,2928.14,complete_account,,
hk,0.0015,2026-06-30,2026-07-27,03928.HK,buy,daily_amount_capacity,79812.20598252016,59605.4,complete_account,,
hk,0.0015,2026-06-30,2026-07-27,00737.HK,buy,insufficient_unreserved_cash,2928.14,,complete_account,,313.83987929051125
hk,0.0015,2026-06-30,2026-07-27,01883.HK,buy,insufficient_unreserved_cash,15482.584237122284,,complete_account,,1659.4330763158966
hk,0.0015,2026-06-30,2026-07-27,02451.HK,buy,insufficient_unreserved_cash,9604.040359139546,,complete_account,,1029.3670613473241
hk,0.0015,2026-06-30,2026-07-27,03928.HK,buy,insufficient_unreserved_cash,59605.4,,complete_account,,6388.544106860546
hk,0.0015,2026-06-30,2026-07-28,00588.HK,sell,daily_amount_capacity,147406.38807967547,13871.800000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-28,00737.HK,buy,daily_amount_capacity,127191.90682478213,5923.650000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-28,03928.HK,buy,daily_amount_capacity,76586.52731030343,57513.3,complete_account,,
hk,0.0015,2026-06-30,2026-07-28,00737.HK,buy,insufficient_unreserved_cash,5923.650000000001,,complete_account,,951.7979877856064
hk,0.0015,2026-06-30,2026-07-28,01883.HK,buy,insufficient_unreserved_cash,14029.466849773687,,complete_account,,2254.221352936022
hk,0.0015,2026-06-30,2026-07-28,02451.HK,buy,insufficient_unreserved_cash,8608.08979544521,,complete_account,,1383.1273869966258
hk,0.0015,2026-06-30,2026-07-28,03928.HK,buy,insufficient_unreserved_cash,57513.3,,complete_account,,9241.100201887335
hk,0.0015,2026-06-30,2026-07-29,00588.HK,sell,daily_amount_capacity,135498.33202202249,27740.600000000002,complete_account,,
hk,0.0015,2026-06-30,2026-07-29,00737.HK,buy,daily_amount_capacity,127635.02716668221,1689.19,complete_account,,
hk,0.0015,2026-06-30,2026-07-29,03928.HK,buy,daily_amount_capacity,66898.44418513014,56651.1,complete_account,,
hk,0.0015,2026-06-30,2026-07-29,00737.HK,buy,insufficient_unreserved_cash,1689.19,,complete_account,,604.6734469403855
hk,0.0015,2026-06-30,2026-07-29,01883.HK,buy,insufficient_unreserved_cash,11905.119528052814,,complete_account,,4261.634073884518
hk,0.0015,2026-06-30,2026-07-29,02451.HK,buy,insufficient_unreserved_cash,7017.413022491608,,complete_account,,2511.9988402218514
hk,0.0015,2026-06-30,2026-07-29,03928.HK,buy,insufficient_unreserved_cash,56651.1,,complete_account,,20279.196484684653
hk,0.0015,2026-06-30,2026-07-30,00588.HK,sell,daily_amount_capacity,107757.73202202246,7163.8,complete_account,,
hk,0.0015,2026-06-30,2026-07-30,00737.HK,buy,daily_amount_capacity,125642.04384302818,375.63,complete_account,,
hk,0.0015,2026-06-30,2026-07-30,00737.HK,buy,insufficient_unreserved_cash,375.63,,complete_account,,44.14749559488448
hk,0.0015,2026-06-30,2026-07-30,01883.HK,buy,insufficient_unreserved_cash,7699.074439289501,,complete_account,,904.8661046594281
hk,0.0015,2026-06-30,2026-07-30,02451.HK,buy,insufficient_unreserved_cash,4242.508318715962,,complete_account,,498.618633527071
hk,0.0015,2026-06-30,2026-07-30,03928.HK,buy,insufficient_unreserved_cash,48453.5610843531,,complete_account,,5694.708555035393
hk,0.0015,2026-06-30,2026-07-31,00588.HK,sell,daily_amount_capacity,100593.93202202246,6755.400000000001,complete_account,,
hk,0.0015,2026-06-30,2026-07-31,00737.HK,buy,daily_amount_capacity,126291.8073769747,5224.49,complete_account,,
