market,fee_per_side,signal_date,date,code,side,adjusted_units,adjusted_close,raw_close,gross_notional,fee_paid,cash_after_trade,daily_capacity_notional,account_evidence_status
hk,0.0015,2025-04-30,2025-05-02,00939.HK,buy,205.04772811091672,18.923667253188,6.38,3880.2549777931513,5.820382466689727,532155.3985715564,13505570.93,complete_account
hk,0.0015,2025-04-30,2025-05-02,00998.HK,buy,63.17958538292164,15.601630523308,6.08,985.7045477601341,1.4785568216402012,531168.2154669747,1044284.49,complete_account
hk,0.0015,2025-04-30,2025-05-02,01114.HK,buy,244.9174250423479,422.76850485819,2.82,103543.37359887124,155.31506039830685,427469.5268077051,483357.44,complete_account
hk,0.0015,2025-04-30,2025-05-02,01428.HK,buy,1732.2701522697475,59.773225015279,7.08,103543.37359887124,155.31506039830685,323770.8381484356,8916715.05,complete_account
hk,0.0015,2025-04-30,2025-05-02,01866.HK,buy,760.544702469522,7.2740190358479,4.35,5532.216643376581,8.298324965064872,318230.32318009395,109341.35,complete_account
hk,0.0015,2025-04-30,2025-05-02,02190.HK,buy,5075.6555685721205,20.4,20.4,103543.37359887124,155.31506039830685,214531.63452082442,241025.1,complete_account
hk,0.0015,2025-04-30,2025-05-02,02388.HK,buy,1131.2596470137526,91.529273471568,31.8,103543.37359887124,155.31506039830685,110832.94586155486,3693173.5,complete_account
hk,0.0015,2025-04-30,2025-05-02,03328.HK,buy,5075.627067135735,20.400114553196,6.77,103543.37359887124,155.31506039830685,7134.257202285313,920340.84,complete_account
hk,0.0015,2025-04-30,2025-05-02,03339.HK,buy,381.67590207595254,18.663928756762,1.93,7123.571844518448,10.685357766777672,8.640199666842818e-11,60333.200000000004,complete_account
hk,0.0015,2025-04-30,2025-05-06,00087.HK,sell,668.1179107622531,88.792201641419,10.62,59323.66025264556,88.98549037896834,59234.67476226668,160391.26,complete_account
hk,0.0015,2025-04-30,2025-05-06,00517.HK,sell,1939.7107303476719,17.251134138956,4.65,33462.21,50.193315,92646.69144726668,33462.21,complete_account
hk,0.0015,2025-04-30,2025-05-06,00737.HK,sell,188.32806807392674,10.710033935081,1.8,2017.0,3.0255,94660.66594726668,2017.0,complete_account
hk,0.0015,2025-04-30,2025-05-06,00855.HK,sell,35154.53453488271,2.0704107951858,5.84,72784.32780075319,109.17649170112979,167335.81725631875,82454.01,complete_account
hk,0.0015,2025-04-30,2025-05-06,06198.HK,sell,8479.572574198251,9.4858222184729,5.63,80435.71792748323,120.65357689122484,247650.88160691076,182511.72,complete_account
hk,0.0015,2025-04-30,2025-05-06,00152.HK,buy,111.92311423749905,14.562435042335,7.99,1629.8730808194196,2.4448096212291293,246018.56371647012,297104.58,complete_account
hk,0.0015,2025-04-30,2025-05-06,00659.HK,buy,2069.679336680911,5.6432471477135,7.43,11679.71201340612,17.51956802010918,234321.3321350439,68432.5,complete_account
hk,0.0015,2025-04-30,2025-05-06,00939.HK,buy,86.86235431079326,19.042310935026,6.42,1654.0599593345212,2.481089939001782,232664.79108577038,22246128.97,complete_account
hk,0.0015,2025-04-30,2025-05-06,00998.HK,buy,26.764146968611843,15.729933405901,6.13,420.99824948201143,0.6314973742230171,232243.16133891416,1996623.9100000001,complete_account
hk,0.0015,2025-04-30,2025-05-06,01114.HK,buy,103.7519622719634,424.26768395343,2.83,44018.60473874956,66.02790710812434,188158.5286930565,769297.2000000001,complete_account
hk,0.0015,2025-04-30,2025-05-06,01428.HK,buy,733.8245837431255,70.495258316043,8.35,51731.15358963436,77.59673038445155,136349.77837303767,18633910.740000002,complete_account
hk,0.0015,2025-04-30,2025-05-06,01866.HK,buy,322.18207938090194,7.1402439731196,4.27,2300.4586505466254,3.450687975819938,134045.86903451523,100016.11,complete_account
hk,0.0015,2025-04-30,2025-05-06,02190.HK,buy,2150.1500963637886,19.28,19.28,41454.89385789385,62.18234078684077,92528.79283583454,266815.65,complete_account
hk,0.0015,2025-04-30,2025-05-06,02388.HK,buy,479.2244087837822,93.975810655556,32.65,45035.50230138549,67.55325345207824,47425.737280996975,5395084.48,complete_account
hk,0.0015,2025-04-30,2025-05-06,03328.HK,buy,2150.1380225803414,20.550780096425,6.82,44187.013679010684,66.28052051851603,3172.443081467776,2301991.11,complete_account
hk,0.0015,2025-04-30,2025-05-06,03339.HK,buy,161.68561214235663,19.24415452122,1.99,3111.502903925556,4.667254355888334,56.27292318633181,233091.79,complete_account
hk,0.0015,2025-04-30,2025-05-06,09677.HK,buy,16.844744038936906,3.3356778883686,2.98,56.188640225910625,0.08428296033886594,8.231637593780761e-11,59.6,complete_account
hk,0.0015,2025-04-30,2025-05-07,00517.HK,sell,1421.7466030424875,17.176935712552,4.63,24421.25,36.631875,24384.618125000085,24421.25,complete_account
hk,0.0015,2025-04-30,2025-05-07,00737.HK,sell,181.2438579203925,10.888534500666,1.83,1973.48,2.96022,26355.137905000083,1973.48,complete_account
hk,0.0015,2025-04-30,2025-05-07,03928.HK,sell,140.0,1.93,1.93,270.2,0.4053,26624.932605000082,270.2,complete_account
hk,0.0015,2025-04-30,2025-05-07,00152.HK,buy,6.795145925680117,14.471305911908,7.94,98.33463540657225,0.14750195310985836,26526.4504676404,145854.35,complete_account
hk,0.0015,2025-04-30,2025-05-07,00659.HK,buy,125.65566288898118,5.6128662747783,7.39,705.2884324644737,1.0579326486967104,25820.104102527228,41790.200000000004,complete_account
hk,0.0015,2025-04-30,2025-05-07,00939.HK,buy,5.273641436901926,19.427902901,6.55,102.45579377082073,0.1536836906562311,25717.494625065752,28603044.740000002,complete_account
hk,0.0015,2025-04-30,2025-05-07,00998.HK,buy,1.6249215853858914,15.832575711975,6.17,25.726694026644576,0.03859004103996687,25691.729340998067,2501136.87,complete_account
hk,0.0015,2025-04-30,2025-05-07,01114.HK,buy,6.299053850642963,419.7701466677,2.8,2644.154758752137,3.966232138128205,23043.608350107803,560236.3,complete_account
hk,0.0015,2025-04-30,2025-05-07,01428.HK,buy,44.55241586474267,64.501050722703,7.64,2873.677635510725,4.310516453266088,20165.620198143813,14266451.18,complete_account
hk,0.0015,2025-04-30,2025-05-07,01866.HK,buy,19.56051937034863,7.2405752701658,4.33,141.6294128245454,0.2124441192368181,20023.77834120003,34138.64,complete_account
hk,0.0015,2025-04-30,2025-05-07,02190.HK,buy,130.54125384595773,19.5,19.5,2545.5544499961757,3.8183316749942637,17474.405559528863,188049.80000000002,complete_account
hk,0.0015,2025-04-30,2025-05-07,02388.HK,buy,29.094971231086674,94.119724607556,32.7,2738.410679734642,4.107616019601963,14731.887263774619,5962709.13,complete_account
hk,0.0015,2025-04-30,2025-05-07,03328.HK,buy,130.5405208148859,20.671312531008,6.86,2698.4439037250613,4.047665855587592,12029.39569419397,3939074.1,complete_account
hk,0.0015,2025-04-30,2025-05-07,03339.HK,buy,9.816357738749502,18.954041638991,1.96,186.0596533234896,0.2790894799852344,11843.056951390496,96668.56,complete_account
hk,0.0015,2025-04-30,2025-05-07,09677.HK,buy,17.71652527592336,3.3132907884467,2.96,58.7,0.08805,11784.268901390496,58.7,complete_account
hk,0.0015,2025-04-30,2025-05-08,00517.HK,sell,1572.5622108640248,17.176935712552,4.63,27011.8,40.5177,38755.551201390495,27011.8,complete_account
hk,0.0015,2025-04-30,2025-05-08,00737.HK,sell,25.78623282105889,10.829034312137,1.82,279.24,0.41886,39034.372341390495,279.24,complete_account
hk,0.0015,2025-04-30,2025-05-08,03928.HK,sell,1860.0,1.95,1.95,3627.0,5.4405,42655.9318413905,3627.0,complete_account
hk,0.0015,2025-04-30,2025-05-09,00517.HK,sell,1554.5316374728884,17.176935712552,4.63,26702.09,40.053135000000005,69317.9687063905,26702.09,complete_account
hk,0.0015,2025-04-30,2025-05-09,00737.HK,sell,84.79795829724236,10.829034312137,1.82,918.28,1.37742,70234.8712863905,918.28,complete_account
hk,0.0015,2025-04-30,2025-05-09,03928.HK,sell,60.0,1.95,1.95,117.0,0.17550000000000002,70351.6957863905,117.0,complete_account
hk,0.0015,2025-04-30,2025-05-09,09677.HK,buy,8.844080373392876,3.3468714383296,2.99,29.6,0.0444,70322.05138639049,29.6,complete_account
hk,0.0015,2025-04-30,2025-05-12,00517.HK,sell,21.91109398780509,17.622126270976,4.75,386.1200649883244,0.5791800974824866,70707.59227128133,59867.44,complete_account
hk,0.0015,2025-04-30,2025-05-12,00737.HK,sell,100.7760782023267,10.948034689194,1.84,1103.3,1.65495,71809.23732128134,1103.3,complete_account
hk,0.0015,2025-04-30,2025-05-12,09677.HK,buy,8.93371632312321,3.3468714383296,2.99,29.900000000000002,0.04485,71779.29247128134,29.900000000000002,complete_account
hk,0.0015,2025-04-30,2025-05-13,00737.HK,sell,144.11257320063208,10.829034312137,1.82,1560.6000000000001,2.3409000000000004,73337.55157128134,1560.6000000000001,complete_account
hk,0.0015,2025-04-30,2025-05-14,00737.HK,sell,118.97644451601589,10.829034312137,1.82,1288.4,1.9326,74624.01897128133,1288.4,complete_account
hk,0.0015,2025-04-30,2025-05-14,03928.HK,sell,83.3695652173913,1.84,1.84,153.4,0.23010000000000003,74777.18887128132,153.4,complete_account
hk,0.0015,2025-04-30,2025-05-15,00737.HK,sell,116.19561842069875,10.888534500666,1.83,1265.2,1.8978000000000002,76040.49107128133,1265.2,complete_account
hk,0.0015,2025-04-30,2025-05-15,03928.HK,sell,76.36363636363637,1.98,1.98,151.20000000000002,0.22680000000000003,76191.46427128132,151.20000000000002,complete_account
hk,0.0015,2025-04-30,2025-05-16,00737.HK,sell,579.484877482402,11.007534877722,1.85,6378.7,9.56805,82560.59622128132,6378.7,complete_account
hk,0.0015,2025-04-30,2025-05-16,03928.HK,sell,40.86021505376344,1.86,1.86,76.0,0.114,82636.48222128132,76.0,complete_account
hk,0.0015,2025-04-30,2025-05-16,09677.HK,buy,8.93371632312321,3.3468714383296,2.99,29.900000000000002,0.04485,82606.53737128132,29.900000000000002,complete_account
hk,0.0015,2025-04-30,2025-05-19,00737.HK,sell,167.14232754543062,10.948034689194,1.84,1829.88,2.7448200000000003,84433.67255128131,1829.88,complete_account
hk,0.0015,2025-04-30,2025-05-19,03928.HK,sell,152.51282051282053,1.95,1.95,297.40000000000003,0.44610000000000005,84730.6264512813,297.40000000000003,complete_account
hk,0.0015,2025-04-30,2025-05-20,00737.HK,sell,166.44476040538723,11.06703506625,1.86,1842.05,2.763075,86569.9133762813,1842.05,complete_account
hk,0.0015,2025-04-30,2025-05-20,03928.HK,sell,1644.2268041237114,1.94,1.94,3189.8,4.7847,89754.9286762813,3189.8,complete_account
hk,0.0015,2025-04-30,2025-05-21,00737.HK,sell,722.6122913403942,11.007534877722,1.85,7954.18,11.931270000000001,97697.1774062813,7954.18,complete_account
hk,0.0015,2025-04-30,2025-05-21,03928.HK,sell,30.674976666621887,1.91,1.91,58.589205433247805,0.0878838081498717,97755.6787279064,152.8,complete_account
hk,0.0015,2025-04-30,2025-05-21,09677.HK,buy,8.93371632312328,3.3020972384857,2.95,29.5,0.04425,97726.1344779064,29.5,complete_account
hk,0.0015,2025-04-30,2025-05-22,00737.HK,sell,190.73742998468106,10.948034689194,1.84,2088.2,3.1323,99811.2021779064,2088.2,complete_account
hk,0.0015,2025-04-30,2025-05-23,00737.HK,sell,161.13298363251295,11.053602805879,1.78,1781.1000000000001,2.67165,101589.6305279064,1781.1000000000001,complete_account
hk,0.0015,2025-04-30,2025-05-23,09677.HK,buy,8.93371632312321,3.3468714383296,2.99,29.900000000000002,0.04485,101559.6856779064,29.900000000000002,complete_account
hk,0.0015,2025-04-30,2025-05-26,00737.HK,sell,151.80570800929578,11.053602805879,1.78,1678.0,2.517,103235.16867790639,1678.0,complete_account
hk,0.0015,2025-04-30,2025-05-27,00737.HK,sell,204.5443478572111,10.991503913711,1.77,2248.25,3.372375,105480.04630290638,2248.25,complete_account
hk,0.0015,2025-04-30,2025-05-28,00737.HK,sell,271.01932759938825,10.991503913711,1.77,2978.91,4.4683649999999995,108454.48793790638,2978.91,complete_account
hk,0.0015,2025-04-30,2025-05-28,09677.HK,buy,8.933716323123365,3.2909036885247,2.94,29.400000000000002,0.04410000000000001,108425.04383790639,29.400000000000002,complete_account
hk,0.0015,2025-04-30,2025-05-29,00737.HK,sell,183.84654328142304,10.991503913711,1.77,2020.75,3.031125,110442.76271290639,2020.75,complete_account
hk,0.0015,2025-04-30,2025-05-29,09677.HK,buy,17.625980853729544,3.3132907884467,2.96,58.4,0.0876,110384.2751129064,58.4,complete_account
hk,0.0015,2025-04-30,2025-05-30,00737.HK,sell,65.18195625432355,10.929405021543,1.76,712.4,1.0686,111095.6065129064,712.4,complete_account
hk,0.0015,2025-04-30,2025-05-30,09677.HK,buy,8.933716323123294,3.3356778883686,2.98,29.8,0.044700000000000004,111065.76181290639,29.8,complete_account
hk,0.0015,2025-05-30,2025-06-02,00152.HK,sell,10357.096409793074,14.039527056405,7.12,145408.73527108494,218.1131029066274,256256.3839810847,198084.86000000002,complete_account
hk,0.0015,2025-05-30,2025-06-02,00315.HK,sell,40.57006974299293,47.753835610521,4.44,1937.3764412142564,2.9060646618213846,258190.85435763714,39045.22,complete_account
hk,0.0015,2025-05-30,2025-06-02,00659.HK,sell,11737.43707562116,5.4457714736347,7.17,63919.4,95.87910000000001,322014.3752576371,63919.4,complete_account
hk,0.0015,2025-05-30,2025-06-02,00737.HK,sell,318.38722983058096,10.805207237208,1.74,3440.2400000000002,5.160360000000001,325449.45489763713,3440.2400000000002,complete_account
hk,0.0015,2025-05-30,2025-06-02,00939.HK,sell,422.13729631838305,20.525356958004,6.92,8664.51869222152,12.99677803833228,334100.9768118203,19426701.21,complete_account
hk,0.0015,2025-05-30,2025-06-02,00998.HK,sell,734.8319912100615,17.346549726572,6.76,12746.79967620125,19.120199514301873,346828.6562885072,1749688.18,complete_account
hk,0.0015,2025-05-30,2025-06-02,01114.HK,sell,20.134243790307494,460.24798223923,3.07,9266.745078401771,13.900117617602657,356081.5012492914,370226.0,complete_account
hk,0.0015,2025-05-30,2025-06-02,01133.HK,sell,19250.79957179328,8.2917155590172,5.18,159622.15433296,239.43323149944,515464.222350752,188787.59,complete_account
hk,0.0015,2025-05-30,2025-06-02,01428.HK,sell,2510.6471518776157,62.137137868991,7.36,156004.428216609,234.0066423249135,671234.6439250361,2447095.5300000003,complete_account
hk,0.0015,2025-05-30,2025-06-02,01866.HK,sell,196.57848990125058,7.5415691613044,4.51,1482.51027721506,2.22376541582259,672714.9304368353,55756.1,complete_account
hk,0.0015,2025-05-30,2025-06-02,02388.HK,sell,31.43890436537572,95.829188983331,33.0,3012.7647078584596,4.51914706178769,675723.175997632,3679156.8200000003,complete_account
hk,0.0015,2025-05-30,2025-06-02,03339.HK,sell,3146.6368690701865,19.611430415304,1.9,61710.05,92.56507500000001,737340.660922632,61710.05,complete_account
hk,0.0015,2025-05-30,2025-06-02,00177.HK,buy,4479.168356004738,34.405217995385,10.2,154106.76372637326,231.1601455895599,583002.7370506692,283854.94,complete_account
hk,0.0015,2025-05-30,2025-06-02,00215.HK,buy,243.76184699722216,3.1487840766736,0.96,767.5534223253995,1.1513301334880994,582234.0322982103,56340.8,complete_account
hk,0.0015,2025-05-30,2025-06-02,00613.HK,buy,16413.68539341107,1.540976288613,1.04,25293.100000000002,37.93965000000001,556902.9926482103,25293.100000000002,complete_account
hk,0.0015,2025-05-30,2025-06-02,01398.HK,buy,10130.48984480505,15.212172963719,5.63,154106.76372637326,231.1601455895599,402565.06877624744,13548706.81,complete_account
hk,0.0015,2025-05-30,2025-06-02,01681.HK,buy,8049.187595664037,19.145629530288,10.78,154106.76372637326,231.1601455895599,248227.14490428462,161531.0,complete_account
hk,0.0015,2025-05-30,2025-06-02,01858.HK,buy,492.4838947016346,63.164603623934,10.66,31107.55,46.661325,217072.9335792846,31107.55,complete_account
hk,0.0015,2025-05-30,2025-06-02,02190.HK,buy,814.7434166568,18.86,18.86,15366.060838147248,23.049091257220873,201683.82364988013,95950.68000000001,complete_account
hk,0.0015,2025-05-30,2025-06-02,03328.HK,buy,98.79737314293016,20.671312531008,6.86,2042.2713774801252,3.0634070662201878,199638.48886533378,1203538.49,complete_account
hk,0.0015,2025-05-30,2025-06-03,00659.HK,sell,3596.9187290067634,5.5369140924403,7.29,19915.83,29.873745000000003,219524.44512033378,19915.83,complete_account
hk,0.0015,2025-05-30,2025-06-03,00737.HK,sell,112.35627168902715,10.867306129376,1.75,1221.01,1.831515,220743.6236053338,1221.01,complete_account
hk,0.0015,2025-05-30,2025-06-03,03339.HK,sell,4893.978753660341,20.333956799025,1.97,99513.95255227559,149.2709288284134,320108.30522878096,187462.44,complete_account
hk,0.0015,2025-05-30,2025-06-03,00613.HK,buy,2590.4128021822094,1.5113421292166,1.02,3915.0,5.8725000000000005,316187.43272878096,3915.0,complete_account
hk,0.0015,2025-05-30,2025-06-03,01858.HK,buy,1732.210453637497,64.586696013216,10.9,111877.75,167.81662500000002,204141.86610378095,111877.75,complete_account
hk,0.0015,2025-05-30,2025-06-04,00659.HK,sell,11881.09244573727,5.5596997471417,7.32,66055.30666633266,99.082959999499,270098.0898101141,67077.3,complete_account
hk,0.0015,2025-05-30,2025-06-04,00737.HK,sell,25.24108123509298,10.929405021543,1.76,275.87,0.41380500000000003,270373.5460051141,275.87,complete_account
hk,0.0015,2025-05-30,2025-06-04,00613.HK,buy,1287.0603775446014,1.5557933683112,1.05,2002.4,3.0036,268368.1424051141,2002.4,complete_account
hk,0.0015,2025-05-30,2025-06-04,01858.HK,buy,215.07024899588487,65.297742207856,11.02,14043.601675512691,21.06540251326904,254303.47532708812,144165.5,complete_account
hk,0.0015,2025-05-30,2025-06-04,09677.HK,buy,8.93371632312328,3.3020972384857,2.95,29.5,0.04425,254273.9310770881,29.5,complete_account
hk,0.0015,2025-05-30,2025-06-05,00737.HK,sell,233.4536962415344,10.929405021543,1.76,2551.51,3.8272650000000006,256821.61381208812,2551.51,complete_account
hk,0.0015,2025-05-30,2025-06-05,00613.HK,buy,2828.221468706068,1.7335983246896,1.17,4903.0,7.3545,251911.25931208814,4903.0,complete_account
hk,0.0015,2025-05-30,2025-06-06,00737.HK,sell,209.81924801366824,10.867306129376,1.75,2280.17,3.420255,254188.00905708814,2280.17,complete_account
hk,0.0015,2025-05-30,2025-06-06,00613.HK,buy,18809.482082076334,2.4151839908069,1.63,45428.36,68.14254,208691.50651708816,45428.36,complete_account
hk,0.0015,2025-05-30,2025-06-06,09677.HK,buy,8.93371632312321,3.3468714383296,2.99,29.900000000000002,0.04485,208661.56166708816,29.900000000000002,complete_account
hk,0.0015,2025-05-30,2025-06-09,00737.HK,sell,95.20920836485682,10.929405021543,1.76,1040.58,1.56087,209700.58079708816,1040.58,complete_account
hk,0.0015,2025-05-30,2025-06-09,00613.HK,buy,19433.355328957234,2.5781718674872,1.74,50102.53,75.153795,159522.89700208817,50102.53,complete_account
hk,0.0015,2025-05-30,2025-06-10,00737.HK,sell,140.13096043014318,10.991503913711,1.77,1540.25,2.310375,161060.83662708817,1540.25,complete_account
hk,0.0015,2025-05-30,2025-06-10,00613.HK,buy,12461.080668900566,2.8004280629602,1.89,34896.36,52.34454,126112.13208708816,34896.36,complete_account
hk,0.0015,2025-05-30,2025-06-11,00737.HK,sell,258.0402119915556,10.991503913711,1.77,2836.25,4.2543750000000005,128944.12771208816,2836.25,complete_account
hk,0.0015,2025-05-30,2025-06-11,00613.HK,buy,7287.137240501612,2.859696381753,1.93,20839.0,31.2585,108073.86921208816,20839.0,complete_account
hk,0.0015,2025-05-30,2025-06-11,09677.HK,buy,8.933716323123193,3.3132907884467,2.96,29.6,0.0444,108044.22481208816,29.6,complete_account
hk,0.0015,2025-05-30,2025-06-12,00737.HK,sell,54.52938967272236,10.991503913711,1.77,599.36,0.8990400000000001,108642.68577208815,599.36,complete_account
hk,0.0015,2025-05-30,2025-06-12,00613.HK,buy,4669.636375104749,2.7707939035638,1.87,12938.6,19.4079,95684.67787208816,12938.6,complete_account
hk,0.0015,2025-05-30,2025-06-12,09677.HK,buy,97.48350116655538,3.3020972384857,2.95,321.90000000000003,0.48285000000000006,95362.29502208816,321.90000000000003,complete_account
hk,0.0015,2025-05-30,2025-06-13,00737.HK,sell,200.41429377413166,11.053602805879,1.78,2215.3,3.3229500000000005,97574.27207208816,2215.3,complete_account
hk,0.0015,2025-05-30,2025-06-13,00613.HK,buy,5816.641140802741,2.6818914253746,1.81,15599.6,23.3994,81951.27267208816,15599.6,complete_account
hk,0.0015,2025-05-30,2025-06-13,09677.HK,buy,34.42020469644795,3.3468714383296,2.99,115.2,0.1728,81835.89987208816,115.2,complete_account
hk,0.0015,2025-05-30,2025-06-16,00737.HK,sell,276.1265175494297,11.115701698047,1.79,3069.34,4.604010000000001,84900.63586208817,3069.34,complete_account
hk,0.0015,2025-05-30,2025-06-16,00613.HK,buy,7114.492339053141,2.5929889471854,1.75,18447.8,27.671699999999998,66425.16416208817,18447.8,complete_account
hk,0.0015,2025-05-30,2025-06-16,09677.HK,buy,34.79869741432124,3.7386456869635,3.34,130.1,0.19515,66294.86901208817,130.1,complete_account
hk,0.0015,2025-05-30,2025-06-17,00737.HK,sell,331.9190921134147,10.991503913711,1.77,3648.29,5.472435,69937.68657708817,3648.29,complete_account
hk,0.0015,2025-05-30,2025-06-17,00613.HK,buy,1294.7227552669356,2.5485377080908,1.72,3299.6497633210015,4.949474644981502,66633.08733912218,3571.21,complete_account
hk,0.0015,2025-05-30,2025-06-17,09677.HK,buy,44.339916466604826,3.3468714383296,2.99,148.4,0.22260000000000002,66484.46473912218,148.4,complete_account
hk,0.0015,2025-05-30,2025-06-18,00737.HK,sell,120.47327869608614,10.867306129376,1.75,1309.22,1.9638300000000002,67791.72090912217,1309.22,complete_account
hk,0.0015,2025-05-30,2025-06-19,00737.HK,sell,324.363593043668,10.991503913711,1.77,3565.243702404839,5.347865553607258,71351.6167459734,5854.9400000000005,complete_account
hk,0.0015,2025-05-30,2025-06-20,00247.HK,sell,1.1144716432534634,351.8902347022,19.18,392.17168811340775,0.5882575321701117,71743.20017655463,759.4,complete_account
hk,0.0015,2025-05-30,2025-06-20,09677.HK,buy,17.897211700656662,3.3580649882906,3.0,60.1,0.09015000000000001,71683.01002655464,60.1,complete_account
hk,0.0015,2025-05-30,2025-06-23,09677.HK,buy,8.694929858920743,3.4962904236439,3.01,30.400000000000002,0.0456,71652.56442655463,30.400000000000002,complete_account
hk,0.0015,2025-05-30,2025-06-24,09677.HK,buy,8.466115915264934,3.4962904236439,3.01,29.6,0.0444,71622.92002655462,29.6,complete_account
hk,0.0015,2025-05-30,2025-06-30,09677.HK,buy,34.26198923715752,3.4382125096299,2.96,117.8,0.1767,71504.94332655462,117.8,complete_account
hk,0.0015,2025-06-30,2025-07-02,00177.HK,sell,4479.168356004738,38.04812343019,11.28,170423.9504738695,255.63592571080426,241673.25787471334,819494.75,complete_account
hk,0.0015,2025-06-30,2025-07-02,00613.HK,sell,2771.1787704031767,3.0523184178296,2.06,8458.52,12.68778,250119.09009471335,8458.52,complete_account
hk,0.0015,2025-06-30,2025-07-02,00939.HK,sell,285.8481157997712,24.173650174527,8.15,6909.992354391354,10.36498853158703,257018.71746057313,38940172.97,complete_account
hk,0.0015,2025-06-30,2025-07-02,00998.HK,sell,8884.000919808715,20.215904570145,7.69,179598.1147959334,269.3971721939001,436347.43508431263,5425366.73,complete_account
hk,0.0015,2025-06-30,2025-07-02,01114.HK,sell,334.83419737464675,485.73402685834,3.24,162640.36302066737,243.96054453100106,598743.837560449,512843.34,complete_account
hk,0.0015,2025-06-30,2025-07-02,01398.HK,sell,10130.48984480505,17.130581987563,6.34,173541.1868606073,260.311780290911,772024.7126407654,18178050.48,complete_account
hk,0.0015,2025-06-30,2025-07-02,01858.HK,sell,141.4763809585661,75.964615441789,12.76,10747.198873613512,16.12079831042027,782755.7907160685,284514.7,complete_account
hk,0.0015,2025-06-30,2025-07-02,01866.HK,sell,2721.287344096705,9.8565096333199,5.61,26822.3949221207,40.233592383181055,809537.952045806,62201.4,complete_account
hk,0.0015,2025-06-30,2025-07-02,02388.HK,sell,1608.1401226632458,103.8249254164,34.35,166965.02829463186,250.4475424419478,976252.532797996,6640551.29,complete_account
hk,0.0015,2025-06-30,2025-07-02,03328.HK,sell,7455.102983673893,22.449165941109,7.45,167360.84398855205,251.04126598282807,1143362.3355205653,2650079.12,complete_account
hk,0.0015,2025-06-30,2025-07-02,00116.HK,buy,1113.4526269957394,156.79928925445,8.96,174588.58053143215,261.8828707971482,968511.8721183359,212489.48,complete_account
hk,0.0015,2025-06-30,2025-07-02,00215.HK,buy,3243.1249823893595,3.3455830814657,1.02,10850.144072160587,16.27521610824088,957645.4528300671,54635.53,complete_account
hk,0.0015,2025-06-30,2025-07-02,00315.HK,buy,356.2681257374283,48.721818764788,4.53,17358.031053849685,26.03704658077453,940261.3847296367,120657.53,complete_account
hk,0.0015,2025-06-30,2025-07-02,00863.HK,buy,11292.922414711007,15.46,15.46,174588.58053143218,261.88287079714826,765410.9213274074,920690.92,complete_account
hk,0.0015,2025-06-30,2025-07-02,00866.HK,buy,42332.204169069744,3.9736319736194,1.79,168212.6,252.3189,596946.0024274073,168212.6,complete_account
hk,0.0015,2025-06-30,2025-07-02,01065.HK,buy,3947.174190719247,10.632239159517,4.08,41967.3,62.950950000000006,554915.7514774073,41967.3,complete_account
hk,0.0015,2025-06-30,2025-07-02,01396.HK,buy,231195.86681869632,0.44572596135904,3.59,103050.0,154.57500000000002,451711.1764774073,103050.0,complete_account
hk,0.0015,2025-06-30,2025-07-02,01681.HK,buy,469.62744582054165,20.494467796428,11.24,9624.764564687826,14.43714684703174,442071.9747658724,327309.24,complete_account
hk,0.0015,2025-06-30,2025-07-02,01810.HK,buy,2902.553292293137,60.15,60.15,174588.58053143218,261.88287079714826,267221.5113636431,84502253.37,complete_account
hk,0.0015,2025-06-30,2025-07-02,02190.HK,buy,235.212151803652,20.768772096459,20.65,4885.067575127766,7.327601362691649,262329.1161871526,67217.86,complete_account
hk,0.0015,2025-06-30,2025-07-02,03600.HK,buy,3197.0521854118683,5.5076360906294,4.3,17608.2,26.412300000000002,244694.50388715262,17608.2,complete_account
hk,0.0015,2025-06-30,2025-07-02,06823.HK,buy,6316.707581380884,27.63917409222,11.8,174588.58053143218,261.88287079714826,69844.04048492329,641857.79,complete_account
hk,0.0015,2025-06-30,2025-07-03,00613.HK,sell,6609.398221020816,2.9930500990368,2.02,19782.260000000002,29.673390000000005,89596.62709492329,19782.260000000002,complete_account
hk,0.0015,2025-06-30,2025-07-03,09677.HK,sell,25.73952567963854,3.4149813440243,2.94,87.9,0.13185000000000002,89684.39524492329,87.9,complete_account
hk,0.0015,2025-06-30,2025-07-03,00866.HK,buy,667.6190487656097,3.9514329123143,1.78,2638.0518821803958,3.957077823270594,87042.38628491963,72668.0,complete_account
hk,0.0015,2025-06-30,2025-07-03,01065.HK,buy,4850.980532826059,10.684357978926,4.1,51829.612561514805,77.74441884227221,35135.02930456255,124568.6,complete_account
hk,0.0015,2025-06-30,2025-07-03,01396.HK,buy,59001.68366620216,0.47055749123976,3.79,27763.684244890013,41.64552636733502,7329.699533305204,66727.94,complete_account
hk,0.0015,2025-06-30,2025-07-03,03600.HK,buy,1325.7485677606019,5.5204445466541,4.31,7318.721451128498,10.978082176692748,1.2732925824820995e-11,17590.0,complete_account
hk,0.0015,2025-06-30,2025-07-04,00613.HK,sell,2364.811057396236,2.9189647005458,1.97,6902.8,10.3542,6892.445800000013,6902.8,complete_account
hk,0.0015,2025-06-30,2025-07-04,09677.HK,sell,42.75279578187971,3.4149813440243,2.94,146.0,0.219,7038.226800000013,146.0,complete_account
